Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Brian Robinson Jr. (41527828),Brian Robinson Jr.,41527828,RB/FLEX,4800,SF@SEA 01/17/2026 08:00PM ET,SF,3.47
WR,Ricky Pearsall (41527882),Ricky Pearsall,41527882,WR/FLEX,4800,SF@SEA 01/17/2026 08:00PM ET,SF,10.51
RB,Ray Davis (41527830),Ray Davis,41527830,RB/FLEX,4600,BUF@DEN 01/17/2026 04:30PM ET,BUF,3.67
RB,Ty Johnson (41527832),Ty Johnson,41527832,RB/FLEX,4500,BUF@DEN 01/17/2026 04:30PM ET,BUF,5.9
WR,Demarcus Robinson (41527884),Demarcus Robinson,41527884,WR/FLEX,4400,SF@SEA 01/17/2026 08:00PM ET,SF,5.62
TE,Dalton Kincaid (41527952),Dalton Kincaid,41527952,TE/FLEX,4300,BUF@DEN 01/17/2026 04:30PM ET,BUF,11.07
RB,Kyle Juszczyk (41527834),Kyle Juszczyk,41527834,RB/FLEX,4300,SF@SEA 01/17/2026 08:00PM ET,SF,3.66
RB,Jaleel McLaughlin (41527836),Jaleel McLaughlin,41527836,RB/FLEX,4200,BUF@DEN 01/17/2026 04:30PM ET,DEN,3.92
WR,Rashid Shaheed (41527886),Rashid Shaheed,41527886,WR/FLEX,4200,SF@SEA 01/17/2026 08:00PM ET,SEA,8.92
QB,Jarrett Stidham (41527810),Jarrett Stidham,41527810,QB,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,-0.1
QB,Sam Ehlinger (41527815),Sam Ehlinger,41527815,QB,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
QB,Mitchell Trubisky (41527816),Mitchell Trubisky,41527816,QB,4000,BUF@DEN 01/17/2026 04:30PM ET,BUF,7.78
QB,Shane Buechele (41527817),Shane Buechele,41527817,QB,4000,BUF@DEN 01/17/2026 04:30PM ET,BUF,3.92
RB,Tyler Badie (41527838),Tyler Badie,41527838,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,2.21
RB,J.K. Dobbins (41527858),J.K. Dobbins,41527858,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,12.19
RB,Michael Burton (41527860),Michael Burton,41527860,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
RB,Adam Prentice (41527862),Adam Prentice,41527862,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0.92
RB,Cody Schrader (41527864),Cody Schrader,41527864,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
RB,Deuce Vaughn (41527866),Deuce Vaughn,41527866,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
RB,Reggie Gilliam (41527868),Reggie Gilliam,41527868,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,BUF,0.27
RB,Frank Gore Jr. (41527870),Frank Gore Jr.,41527870,RB/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,BUF,1.6
WR,Brandin Cooks (41527888),Brandin Cooks,41527888,WR/FLEX,4000,BUF@DEN 01/17/2026 04:30PM ET,BUF,3.98
QB,Drew Lock (41527809),Drew Lock,41527809,QB,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,0.02
QB,Mac Jones (41527811),Mac Jones,41527811,QB,4000,SF@SEA 01/17/2026 08:00PM ET,SF,13.37
QB,Jalen Milroe (41527812),Jalen Milroe,41527812,QB,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,-0.2
QB,Kurtis Rourke (41527813),Kurtis Rourke,41527813,QB,4000,SF@SEA 01/17/2026 08:00PM ET,SF,0
QB,Adrian Martinez (41527814),Adrian Martinez,41527814,QB,4000,SF@SEA 01/17/2026 08:00PM ET,SF,-0.1
RB,George Holani (41527840),George Holani,41527840,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,1.44
RB,Kenny McIntosh (41527842),Kenny McIntosh,41527842,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,0
RB,Robbie Ouzts (41527844),Robbie Ouzts,41527844,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,0
RB,Brady Russell (41527846),Brady Russell,41527846,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,0
RB,Cam Akers (41527848),Cam Akers,41527848,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,1.20
RB,Velus Jones Jr. (41527850),Velus Jones Jr.,41527850,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SEA,0.4
RB,Jordan James (41527852),Jordan James,41527852,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SF,0
RB,Isaac Guerendo (41527854),Isaac Guerendo,41527854,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SF,0
RB,Patrick Taylor Jr. (41527856),Patrick Taylor Jr.,41527856,RB/FLEX,4000,SF@SEA 01/17/2026 08:00PM ET,SF,0
WR,Pat Bryant (41527890),Pat Bryant,41527890,WR/FLEX,3900,BUF@DEN 01/17/2026 04:30PM ET,DEN,4.99
WR,Kendrick Bourne (41527892),Kendrick Bourne,41527892,WR/FLEX,3700,SF@SEA 01/17/2026 08:00PM ET,SF,5.77
TE,AJ Barner (41527954),AJ Barner,41527954,TE/FLEX,3600,SF@SEA 01/17/2026 08:00PM ET,SEA,8.66
WR,Keon Coleman (41527896),Keon Coleman,41527896,WR/FLEX,3500,BUF@DEN 01/17/2026 04:30PM ET,BUF,7.93
TE,Evan Engram (41527956),Evan Engram,41527956,TE/FLEX,3500,BUF@DEN 01/17/2026 04:30PM ET,DEN,6.42
WR,Cooper Kupp (41527894),Cooper Kupp,41527894,WR/FLEX,3500,SF@SEA 01/17/2026 08:00PM ET,SEA,7.39
WR,Marvin Mims Jr. (41527898),Marvin Mims Jr.,41527898,WR/FLEX,3400,BUF@DEN 01/17/2026 04:30PM ET,DEN,6.27
TE,Jake Tonges (41527958),Jake Tonges,41527958,TE/FLEX,3400,SF@SEA 01/17/2026 08:00PM ET,SF,5.32
TE,Dawson Knox (41527960),Dawson Knox,41527960,TE/FLEX,3300,BUF@DEN 01/17/2026 04:30PM ET,BUF,6.09
WR,Curtis Samuel (41527900),Curtis Samuel,41527900,WR/FLEX,3200,BUF@DEN 01/17/2026 04:30PM ET,BUF,3.52
WR,Lil'Jordan Humphrey (41527902),Lil'Jordan Humphrey,41527902,WR/FLEX,3200,BUF@DEN 01/17/2026 04:30PM ET,DEN,3.46
DST,Seahawks  (41527992),Seahawks ,41527992,DST,3200,SF@SEA 01/17/2026 08:00PM ET,SEA,10.53
WR,Tyrell Shavers (41527904),Tyrell Shavers,41527904,WR/FLEX,3100,BUF@DEN 01/17/2026 04:30PM ET,BUF,2.66
WR,Joshua Palmer (41527906),Joshua Palmer,41527906,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,BUF,4.36
WR,Gabe Davis (41527908),Gabe Davis,41527908,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,BUF,4.9
WR,Kyrese Rowan (41527940),Kyrese Rowan,41527940,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
WR,A.T. Perry (41527942),A.T. Perry,41527942,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
WR,Michael Bandy (41527944),Michael Bandy,41527944,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,DEN,3.5
WR,Elijah Moore (41527946),Elijah Moore,41527946,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,DEN,3.18
WR,Stephen Gosnell (41527948),Stephen Gosnell,41527948,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,BUF,0
WR,Mecole Hardman Jr. (41527950),Mecole Hardman Jr.,41527950,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,BUF,-0.5
WR,Kristian Wilkerson (41541739),Kristian Wilkerson,41541739,WR/FLEX,3000,BUF@DEN 01/17/2026 04:30PM ET,BUF,0
WR,Jake Bobo (41527910),Jake Bobo,41527910,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,0.36
WR,Dareke Young (41527912),Dareke Young,41527912,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,0.76
WR,Tory Horton (41527914),Tory Horton,41527914,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,8.14
WR,Cody White (41527916),Cody White,41527916,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,1.8
WR,Ricky White III (41527918),Ricky White III,41527918,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,0
WR,Montorie Foster Jr. (41527920),Montorie Foster Jr.,41527920,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,0
WR,Courtney Jackson (41527922),Courtney Jackson,41527922,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SEA,0
WR,Skyy Moore (41527924),Skyy Moore,41527924,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0.84
WR,Jordan Watkins (41527926),Jordan Watkins,41527926,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0.92
WR,Jacob Cowing (41527928),Jacob Cowing,41527928,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0
WR,Brandon Aiyuk (41527930),Brandon Aiyuk,41527930,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0
WR,Trent Taylor (41527932),Trent Taylor,41527932,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0
WR,Javon Baker (41527934),Javon Baker,41527934,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0
WR,Malik Turner (41527936),Malik Turner,41527936,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0
WR,Junior Bergen (41527938),Junior Bergen,41527938,WR/FLEX,3000,SF@SEA 01/17/2026 08:00PM ET,SF,0
DST,Broncos  (41527993),Broncos ,41527993,DST,2800,BUF@DEN 01/17/2026 04:30PM ET,DEN,8.41
DST,Bills  (41527994),Bills ,41527994,DST,2600,BUF@DEN 01/17/2026 04:30PM ET,BUF,6.39
TE,Elijah Arroyo (41527962),Elijah Arroyo,41527962,TE/FLEX,2600,SF@SEA 01/17/2026 08:00PM ET,SEA,2.92
TE,Adam Trautman (41527974),Adam Trautman,41527974,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,2.68
TE,Nate Adkins (41527976),Nate Adkins,41527976,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,1.87
TE,Lucas Krull (41527978),Lucas Krull,41527978,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,1.17
TE,Marcedes Lewis (41527980),Marcedes Lewis,41527980,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
TE,Caleb Lohner (41527982),Caleb Lohner,41527982,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
TE,Mitchell Fraboni (41527984),Mitchell Fraboni,41527984,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
TE,Patrick Murtagh (41527986),Patrick Murtagh,41527986,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,DEN,0
TE,Jackson Hawes (41527988),Jackson Hawes,41527988,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,BUF,2.93
TE,Keleki Latu (41527990),Keleki Latu,41527990,TE/FLEX,2500,BUF@DEN 01/17/2026 04:30PM ET,BUF,1.5
TE,George Kittle (41527964),George Kittle,41527964,TE/FLEX,2500,SF@SEA 01/17/2026 08:00PM ET,SF,13.84
TE,Eric Saubert (41527966),Eric Saubert,41527966,TE/FLEX,2500,SF@SEA 01/17/2026 08:00PM ET,SEA,0.83
TE,Nick Kallerup (41527968),Nick Kallerup,41527968,TE/FLEX,2500,SF@SEA 01/17/2026 08:00PM ET,SEA,0
TE,Luke Farrell (41527970),Luke Farrell,41527970,TE/FLEX,2500,SF@SEA 01/17/2026 08:00PM ET,SF,1.69
TE,Brayden Willis (41527972),Brayden Willis,41527972,TE/FLEX,2500,SF@SEA 01/17/2026 08:00PM ET,SF,0
DST,49ers  (41527995),49ers ,41527995,DST,2200,SF@SEA 01/17/2026 08:00PM ET,SF,4.44
WR,Puka Nacua (41528339),Puka Nacua,41528339,WR/FLEX,9000,LAR@CHI 01/18/2026 06:30PM ET,LAR,25.38
WR,Nico Collins (41528341),Nico Collins,41528341,WR/FLEX,7000,HOU@NE 01/18/2026 03:00PM ET,HOU,15.08
QB,Matthew Stafford (41528277),Matthew Stafford,41528277,QB,6600,LAR@CHI 01/18/2026 06:30PM ET,LAR,22.20
RB,Kyren Williams (41528289),Kyren Williams,41528289,RB/FLEX,6600,LAR@CHI 01/18/2026 06:30PM ET,LAR,15.77
WR,Davante Adams (41528343),Davante Adams,41528343,WR/FLEX,6500,LAR@CHI 01/18/2026 06:30PM ET,LAR,15.87
QB,Drake Maye (41528278),Drake Maye,41528278,QB,6300,HOU@NE 01/18/2026 03:00PM ET,NE,21.40
QB,Caleb Williams (41528279),Caleb Williams,41528279,QB,6100,LAR@CHI 01/18/2026 06:30PM ET,CHI,19.84
RB,D'Andre Swift (41528291),D'Andre Swift,41528291,RB/FLEX,6000,LAR@CHI 01/18/2026 06:30PM ET,CHI,15.11
RB,Woody Marks (41528293),Woody Marks,41528293,RB/FLEX,5900,HOU@NE 01/18/2026 03:00PM ET,HOU,10.08
RB,Rhamondre Stevenson (41528295),Rhamondre Stevenson,41528295,RB/FLEX,5800,HOU@NE 01/18/2026 03:00PM ET,NE,13.37
WR,Stefon Diggs (41528345),Stefon Diggs,41528345,WR/FLEX,5800,HOU@NE 01/18/2026 03:00PM ET,NE,12.72
RB,TreVeyon Henderson (41528297),TreVeyon Henderson,41528297,RB/FLEX,5700,HOU@NE 01/18/2026 03:00PM ET,NE,12.1
TE,Colston Loveland (41528413),Colston Loveland,41528413,TE/FLEX,5500,LAR@CHI 01/18/2026 06:30PM ET,CHI,11.46
WR,Rome Odunze (41528347),Rome Odunze,41528347,WR/FLEX,5300,LAR@CHI 01/18/2026 06:30PM ET,CHI,12.19
QB,C.J. Stroud (41528280),C.J. Stroud,41528280,QB,5200,HOU@NE 01/18/2026 03:00PM ET,HOU,15.37
WR,DJ Moore (41528349),DJ Moore,41528349,WR/FLEX,5200,LAR@CHI 01/18/2026 06:30PM ET,CHI,10.50
RB,Blake Corum (41528299),Blake Corum,41528299,RB/FLEX,5100,LAR@CHI 01/18/2026 06:30PM ET,LAR,7.39
RB,Kyle Monangai (41528301),Kyle Monangai,41528301,RB/FLEX,5000,LAR@CHI 01/18/2026 06:30PM ET,CHI,8.81
RB,Nick Chubb (41528303),Nick Chubb,41528303,RB/FLEX,4900,HOU@NE 01/18/2026 03:00PM ET,HOU,5.82
WR,Luther Burden III (41528351),Luther Burden III,41528351,WR/FLEX,4700,LAR@CHI 01/18/2026 06:30PM ET,CHI,8.79
WR,Jayden Higgins (41528353),Jayden Higgins,41528353,WR/FLEX,4600,HOU@NE 01/18/2026 03:00PM ET,HOU,7.58
TE,Hunter Henry (41528415),Hunter Henry,41528415,TE/FLEX,4500,HOU@NE 01/18/2026 03:00PM ET,NE,10.96
WR,Kayshon Boutte (41528355),Kayshon Boutte,41528355,WR/FLEX,4300,HOU@NE 01/18/2026 03:00PM ET,NE,9.18
TE,Dalton Schultz (41528417),Dalton Schultz,41528417,TE/FLEX,4200,HOU@NE 01/18/2026 03:00PM ET,HOU,10.11
WR,Christian Kirk (41528357),Christian Kirk,41528357,WR/FLEX,4100,HOU@NE 01/18/2026 03:00PM ET,HOU,6.38
QB,Joshua Dobbs (41528285),Joshua Dobbs,41528285,QB,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0.52
QB,Tommy DeVito (41528286),Tommy DeVito,41528286,QB,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0
QB,Davis Mills (41528287),Davis Mills,41528287,QB,4000,HOU@NE 01/18/2026 03:00PM ET,HOU,11.6
QB,Graham Mertz (41528288),Graham Mertz,41528288,QB,4000,HOU@NE 01/18/2026 03:00PM ET,HOU,0
RB,Antonio Gibson (41528317),Antonio Gibson,41528317,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,4.84
RB,Terrell Jennings (41528319),Terrell Jennings,41528319,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,2.17
RB,Lan Larison (41528321),Lan Larison,41528321,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0
RB,Deneric Prince (41528323),Deneric Prince,41528323,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0
RB,Brock Lampe (41528325),Brock Lampe,41528325,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0
RB,Jack Westover (41528327),Jack Westover,41528327,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0.16
RB,Elijah Mitchell (41528329),Elijah Mitchell,41528329,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0
RB,Jawhar Jordan (41528331),Jawhar Jordan,41528331,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,HOU,8.18
RB,Dare Ogunbowale (41528333),Dare Ogunbowale,41528333,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,HOU,1.39
RB,British Brooks (41528335),British Brooks,41528335,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,HOU,0.49
RB,Joe Mixon (41528337),Joe Mixon,41528337,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,HOU,0
RB,D'Ernest Johnson (41541745),D'Ernest Johnson,41541745,RB/FLEX,4000,HOU@NE 01/18/2026 03:00PM ET,NE,0.28
QB,Jimmy Garoppolo (41528281),Jimmy Garoppolo,41528281,QB,4000,LAR@CHI 01/18/2026 06:30PM ET,LAR,-0.33
QB,Stetson Bennett IV (41528282),Stetson Bennett IV,41528282,QB,4000,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
QB,Tyson Bagent (41528283),Tyson Bagent,41528283,QB,4000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0.86
QB,Case Keenum (41528284),Case Keenum,41528284,QB,4000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0
RB,Ronnie Rivers (41528305),Ronnie Rivers,41528305,RB/FLEX,4000,LAR@CHI 01/18/2026 06:30PM ET,LAR,0.38
RB,Jarquez Hunter (41528307),Jarquez Hunter,41528307,RB/FLEX,4000,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
RB,Travis Homer (41528309),Travis Homer,41528309,RB/FLEX,4000,LAR@CHI 01/18/2026 06:30PM ET,CHI,-0.02
RB,Roschon Johnson (41528311),Roschon Johnson,41528311,RB/FLEX,4000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0.24
RB,Deion Hankins (41528313),Deion Hankins,41528313,RB/FLEX,4000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0
RB,Brittain Brown (41528315),Brittain Brown,41528315,RB/FLEX,4000,LAR@CHI 01/18/2026 06:30PM ET,CHI,3.23
WR,Kyle Williams (41528359),Kyle Williams,41528359,WR/FLEX,3800,HOU@NE 01/18/2026 03:00PM ET,NE,2.83
TE,Colby Parkinson (41528419),Colby Parkinson,41528419,TE/FLEX,3700,LAR@CHI 01/18/2026 06:30PM ET,LAR,8.89
WR,Jaylin Noel (41528361),Jaylin Noel,41528361,WR/FLEX,3600,HOU@NE 01/18/2026 03:00PM ET,HOU,3.8
DST,Patriots  (41528457),Patriots ,41528457,DST,3600,HOU@NE 01/18/2026 03:00PM ET,NE,7.89
WR,Xavier Hutchinson (41528363),Xavier Hutchinson,41528363,WR/FLEX,3400,HOU@NE 01/18/2026 03:00PM ET,HOU,5.67
DST,Texans  (41528458),Texans ,41528458,DST,3400,HOU@NE 01/18/2026 03:00PM ET,HOU,10.61
WR,DeMario Douglas (41528367),DeMario Douglas,41528367,WR/FLEX,3300,HOU@NE 01/18/2026 03:00PM ET,NE,5.56
WR,Olamide Zaccheaus (41528365),Olamide Zaccheaus,41528365,WR/FLEX,3300,LAR@CHI 01/18/2026 06:30PM ET,CHI,5.45
TE,Tyler Higbee (41528421),Tyler Higbee,41528421,TE/FLEX,3200,LAR@CHI 01/18/2026 06:30PM ET,LAR,7.06
WR,Konata Mumpfield (41528369),Konata Mumpfield,41528369,WR/FLEX,3100,LAR@CHI 01/18/2026 06:30PM ET,LAR,1.52
WR,Efton Chism III (41528371),Efton Chism III,41528371,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,NE,2.17
WR,Mack Hollins (41528393),Mack Hollins,41528393,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,NE,7.76
WR,Jeremiah Webb (41528395),Jeremiah Webb,41528395,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,NE,0
WR,Brandon Smith (41528397),Brandon Smith,41528397,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,NE,0
WR,John Jiles (41528399),John Jiles,41528399,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,NE,0
WR,Justin Watson (41528401),Justin Watson,41528401,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,HOU,1.5
WR,Braxton Berrios (41528403),Braxton Berrios,41528403,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,HOU,2.42
WR,Tank Dell (41528405),Tank Dell,41528405,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,HOU,0
WR,Quintez Cephus (41528407),Quintez Cephus,41528407,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,HOU,0
WR,Jared Wayne (41528409),Jared Wayne,41528409,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,HOU,4
WR,Josh Kelly (41528411),Josh Kelly,41528411,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,HOU,0
WR,Trent Sherfield Sr. (41541747),Trent Sherfield Sr.,41541747,WR/FLEX,3000,HOU@NE 01/18/2026 03:00PM ET,NE,0.42
WR,Jahdae Walker (41528373),Jahdae Walker,41528373,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,CHI,2.97
WR,Tutu Atwell (41528375),Tutu Atwell,41528375,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,2.84
WR,Xavier Smith (41528377),Xavier Smith,41528377,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,2.84
WR,Jordan Whittington (41528379),Jordan Whittington,41528379,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,2.14
WR,Tyler Scott (41528381),Tyler Scott,41528381,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
WR,Brennan Presley (41528383),Brennan Presley,41528383,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
WR,Tru Edwards (41528385),Tru Edwards,41528385,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
WR,Devin Duvernay (41528387),Devin Duvernay,41528387,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0.26
WR,JP Richardson (41528389),JP Richardson,41528389,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0
WR,Maurice Alexander (41528391),Maurice Alexander,41528391,WR/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,CHI,0
TE,Cole Kmet (41528423),Cole Kmet,41528423,TE/FLEX,3000,LAR@CHI 01/18/2026 06:30PM ET,CHI,4.64
DST,Rams  (41528459),Rams ,41528459,DST,3000,LAR@CHI 01/18/2026 06:30PM ET,LAR,7.89
TE,Terrance Ferguson (41528425),Terrance Ferguson,41528425,TE/FLEX,2700,LAR@CHI 01/18/2026 06:30PM ET,LAR,3.72
TE,Austin Hooper (41528441),Austin Hooper,41528441,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,NE,3.49
TE,CJ Dippre (41528443),CJ Dippre,41528443,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,NE,0
TE,Marshall Lang (41528445),Marshall Lang,41528445,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,NE,0
TE,Cade Stover (41528447),Cade Stover,41528447,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,HOU,2.36
TE,Harrison Bryant (41528449),Harrison Bryant,41528449,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,HOU,0.21
TE,Brevin Jordan (41528451),Brevin Jordan,41528451,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,HOU,0
TE,Luke Lachey (41528453),Luke Lachey,41528453,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,HOU,0
TE,Jakob Johnson (41528455),Jakob Johnson,41528455,TE/FLEX,2500,HOU@NE 01/18/2026 03:00PM ET,HOU,0
TE,Davis Allen (41528427),Davis Allen,41528427,TE/FLEX,2500,LAR@CHI 01/18/2026 06:30PM ET,LAR,3.49
TE,Nick Vannett (41528429),Nick Vannett,41528429,TE/FLEX,2500,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
TE,Mark Redman (41528431),Mark Redman,41528431,TE/FLEX,2500,LAR@CHI 01/18/2026 06:30PM ET,LAR,0
TE,Durham Smythe (41528433),Durham Smythe,41528433,TE/FLEX,2500,LAR@CHI 01/18/2026 06:30PM ET,CHI,0.45
