Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Rico Dowdle (40770440),Rico Dowdle,40770440,RB/FLEX,6800,CAR@ATL 11/16/2025 01:00PM ET,CAR,15.6
QB,Patrick Mahomes (40770302),Patrick Mahomes,40770302,QB,6800,KC@DEN 11/16/2025 04:25PM ET,KC,23.83
WR,Nico Collins (40770598),Nico Collins,40770598,WR/FLEX,6700,HOU@TEN 11/16/2025 01:00PM ET,HOU,15.1
QB,Jalen Hurts (40770394),Jalen Hurts,40770394,QB,6700,DET@PHI 11/16/2025 08:20PM ET,PHI,21.31
RB,Javonte Williams (40770622),Javonte Williams,40770622,RB/FLEX,6700,DAL@LV 11/17/2025 08:15PM ET,DAL,18.21
QB,Matthew Stafford (40770140),Matthew Stafford,40770140,QB,6600,SEA@LAR 11/16/2025 04:05PM ET,LAR,22.02
RB,Derrick Henry (40770206),Derrick Henry,40770206,RB/FLEX,6600,BAL@CLE 11/16/2025 04:25PM ET,BAL,14.21
WR,Ladd McConkey (40771029),Ladd McConkey,40771029,WR/FLEX,6500,LAC@JAX 11/16/2025 01:00PM ET,LAC,14.41
QB,Dak Prescott (40770161),Dak Prescott,40770161,QB,6500,DAL@LV 11/17/2025 08:15PM ET,DAL,20.10
RB,Ashton Jeanty (40771249),Ashton Jeanty,40771249,RB/FLEX,6500,DAL@LV 11/17/2025 08:15PM ET,LV,15.03
QB,Baker Mayfield (40770230),Baker Mayfield,40770230,QB,6400,TB@BUF 11/16/2025 01:00PM ET,TB,18.83
WR,Zay Flowers (40770909),Zay Flowers,40770909,WR/FLEX,6400,BAL@CLE 11/16/2025 04:25PM ET,BAL,13.68
RB,Quinshon Judkins (40771259),Quinshon Judkins,40771259,RB/FLEX,6400,BAL@CLE 11/16/2025 04:25PM ET,CLE,13.76
QB,Justin Herbert (40770382),Justin Herbert,40770382,QB,6300,LAC@JAX 11/16/2025 01:00PM ET,LAC,22.08
TE,Trey McBride (40770624),Trey McBride,40770624,TE/FLEX,6300,SF@ARI 11/16/2025 04:05PM ET,ARI,17.81
RB,Rachaad White (40771074),Rachaad White,40771074,RB/FLEX,6200,TB@BUF 11/16/2025 01:00PM ET,TB,10.64
WR,Rome Odunze (40770966),Rome Odunze,40770966,WR/FLEX,6200,CHI@MIN 11/16/2025 01:00PM ET,CHI,14.99
QB,Jared Goff (40770204),Jared Goff,40770204,QB,6200,DET@PHI 11/16/2025 08:20PM ET,DET,19.19
WR,Brian Thomas Jr. (40771140),Brian Thomas Jr.,40771140,WR/FLEX,6100,LAC@JAX 11/16/2025 01:00PM ET,JAX,10.7
RB,Jaylen Warren (40770901),Jaylen Warren,40770901,RB/FLEX,6100,CIN@PIT 11/16/2025 01:00PM ET,PIT,14.1
QB,Bo Nix (40770810),Bo Nix,40770810,QB,6100,KC@DEN 11/16/2025 04:25PM ET,DEN,19.75
RB,Jordan Mason (40770664),Jordan Mason,40770664,RB/FLEX,6000,CHI@MIN 11/16/2025 01:00PM ET,MIN,9.64
QB,Jordan Love (40770392),Jordan Love,40770392,QB,6000,GB@NYG 11/16/2025 01:00PM ET,GB,17.63
WR,Tee Higgins (40770503),Tee Higgins,40770503,WR/FLEX,6000,CIN@PIT 11/16/2025 01:00PM ET,CIN,13.46
WR,A.J. Brown (40770448),A.J. Brown,40770448,WR/FLEX,6000,DET@PHI 11/16/2025 08:20PM ET,PHI,11.98
TE,Brock Bowers (40771130),Brock Bowers,40771130,TE/FLEX,6000,DAL@LV 11/17/2025 08:15PM ET,LV,16.08
RB,Kimani Vidal (40771001),Kimani Vidal,40771001,RB/FLEX,5900,LAC@JAX 11/16/2025 01:00PM ET,LAC,11.39
RB,Omarion Hampton (40771275),Omarion Hampton,40771275,RB/FLEX,5900,LAC@JAX 11/16/2025 01:00PM ET,LAC,16
QB,Caleb Williams (40771155),Caleb Williams,40771155,QB,5900,CHI@MIN 11/16/2025 01:00PM ET,CHI,20.69
WR,Courtland Sutton (40770300),Courtland Sutton,40770300,WR/FLEX,5900,KC@DEN 11/16/2025 04:25PM ET,DEN,12.9
WR,DeVonta Smith (40770546),DeVonta Smith,40770546,WR/FLEX,5900,DET@PHI 11/16/2025 08:20PM ET,PHI,15.3
RB,D'Andre Swift (40770596),D'Andre Swift,40770596,RB/FLEX,5800,CHI@MIN 11/16/2025 01:00PM ET,CHI,16.68
QB,Brock Purdy (40770683),Brock Purdy,40770683,QB,5800,SF@ARI 11/16/2025 04:05PM ET,SF,21.22
WR,Marvin Harrison Jr. (40771182),Marvin Harrison Jr.,40771182,WR/FLEX,5800,SF@ARI 11/16/2025 04:05PM ET,ARI,12.5
WR,DK Metcalf (40770450),DK Metcalf,40770450,WR/FLEX,5700,CIN@PIT 11/16/2025 01:00PM ET,PIT,12.8
RB,Chase Brown (40770702),Chase Brown,40770702,RB/FLEX,5700,CIN@PIT 11/16/2025 01:00PM ET,CIN,13.12
QB,Sam Darnold (40770346),Sam Darnold,40770346,QB,5700,SEA@LAR 11/16/2025 04:05PM ET,SEA,17.60
RB,J.K. Dobbins (40770486),J.K. Dobbins,40770486,RB/FLEX,5700,KC@DEN 11/16/2025 04:25PM ET,DEN,12.19
WR,Tetairoa McMillan (40771251),Tetairoa McMillan,40771251,WR/FLEX,5600,CAR@ATL 11/16/2025 01:00PM ET,CAR,12.28
RB,Travis Etienne Jr. (40770501),Travis Etienne Jr.,40770501,RB/FLEX,5600,LAC@JAX 11/16/2025 01:00PM ET,JAX,14.4
RB,Tyrone Tracy Jr. (40770638),Tyrone Tracy Jr.,40770638,RB/FLEX,5600,GB@NYG 11/16/2025 01:00PM ET,NYG,6.69
QB,Jaxson Dart (40771148),Jaxson Dart,40771148,QB,5600,GB@NYG 11/16/2025 01:00PM ET,NYG,18.38
WR,Jameson Williams (40770895),Jameson Williams,40770895,WR/FLEX,5600,DET@PHI 11/16/2025 08:20PM ET,DET,11.61
RB,Aaron Jones Sr. (40770216),Aaron Jones Sr.,40770216,RB/FLEX,5500,CHI@MIN 11/16/2025 01:00PM ET,MIN,10.14
WR,Jordan Addison (40770993),Jordan Addison,40770993,WR/FLEX,5500,CHI@MIN 11/16/2025 01:00PM ET,MIN,14.13
WR,Wan'Dale Robinson (40770833),Wan'Dale Robinson,40770833,WR/FLEX,5500,GB@NYG 11/16/2025 01:00PM ET,NYG,12.84
QB,Joe Flacco (40770136),Joe Flacco,40770136,QB,5500,CIN@PIT 11/16/2025 01:00PM ET,CIN,17.83
RB,Trey Benson (40771109),Trey Benson,40771109,RB/FLEX,5500,SF@ARI 11/16/2025 04:05PM ET,ARI,8.85
QB,Aaron Rodgers (40770133),Aaron Rodgers,40770133,QB,5400,CIN@PIT 11/16/2025 01:00PM ET,PIT,15.88
RB,Woody Marks (40771098),Woody Marks,40771098,RB/FLEX,5400,HOU@TEN 11/16/2025 01:00PM ET,HOU,9.74
WR,Ricky Pearsall (40770801),Ricky Pearsall,40770801,WR/FLEX,5400,SF@ARI 11/16/2025 04:05PM ET,SF,14.58
RB,RJ Harvey (40770881),RJ Harvey,40770881,RB/FLEX,5400,KC@DEN 11/16/2025 04:25PM ET,DEN,9.99
WR,Troy Franklin (40771144),Troy Franklin,40771144,WR/FLEX,5400,KC@DEN 11/16/2025 04:25PM ET,DEN,12.04
WR,Khalil Shakir (40770776),Khalil Shakir,40770776,WR/FLEX,5300,TB@BUF 11/16/2025 01:00PM ET,BUF,12.13
WR,Keenan Allen (40770155),Keenan Allen,40770155,WR/FLEX,5300,LAC@JAX 11/16/2025 01:00PM ET,LAC,13.29
RB,Kyle Monangai (40771111),Kyle Monangai,40771111,RB/FLEX,5300,CHI@MIN 11/16/2025 01:00PM ET,CHI,7.92
RB,Tony Pollard (40770349),Tony Pollard,40770349,RB/FLEX,5300,HOU@TEN 11/16/2025 01:00PM ET,TEN,10.14
QB,Mac Jones (40770461),Mac Jones,40770461,QB,5300,SF@ARI 11/16/2025 04:05PM ET,SF,18.43
TE,Jake Ferguson (40770573),Jake Ferguson,40770573,TE/FLEX,5300,DAL@LV 11/17/2025 08:15PM ET,DAL,14.38
WR,Chris Godwin Jr. (40770279),Chris Godwin Jr.,40770279,WR/FLEX,5200,TB@BUF 11/16/2025 01:00PM ET,TB,5.6
WR,DJ Moore (40770340),DJ Moore,40770340,WR/FLEX,5200,CHI@MIN 11/16/2025 01:00PM ET,CHI,10.09
QB,J.J. McCarthy (40771166),J.J. McCarthy,40771166,QB,5200,CHI@MIN 11/16/2025 01:00PM ET,MIN,16.42
RB,Kareem Hunt (40770228),Kareem Hunt,40770228,RB/FLEX,5200,KC@DEN 11/16/2025 04:25PM ET,KC,8.97
RB,Isiah Pacheco (40770606),Isiah Pacheco,40770606,RB/FLEX,5200,KC@DEN 11/16/2025 04:25PM ET,KC,7.52
RB,David Montgomery (40770454),David Montgomery,40770454,RB/FLEX,5200,DET@PHI 11/16/2025 08:20PM ET,DET,12.15
QB,Trevor Lawrence (40770650),Trevor Lawrence,40770650,QB,5100,LAC@JAX 11/16/2025 01:00PM ET,JAX,16.90
WR,Parker Washington (40771070),Parker Washington,40771070,WR/FLEX,5100,LAC@JAX 11/16/2025 01:00PM ET,JAX,9.5
WR,Jauan Jennings (40770325),Jauan Jennings,40770325,WR/FLEX,5100,SF@ARI 11/16/2025 04:05PM ET,SF,9.92
RB,Kenneth Walker III (40770825),Kenneth Walker III,40770825,RB/FLEX,5100,SEA@LAR 11/16/2025 04:05PM ET,SEA,10.47
RB,Zach Charbonnet (40770827),Zach Charbonnet,40770827,RB/FLEX,5100,SEA@LAR 11/16/2025 04:05PM ET,SEA,10
WR,Tre Tucker (40770838),Tre Tucker,40770838,WR/FLEX,5100,DAL@LV 11/17/2025 08:15PM ET,LV,12.23
RB,Sean Tucker (40771061),Sean Tucker,40771061,RB/FLEX,5000,TB@BUF 11/16/2025 01:00PM ET,TB,3.28
WR,Quentin Johnston (40770973),Quentin Johnston,40770973,WR/FLEX,5000,LAC@JAX 11/16/2025 01:00PM ET,LAC,13.66
WR,Romeo Doubs (40770696),Romeo Doubs,40770696,WR/FLEX,5000,GB@NYG 11/16/2025 01:00PM ET,GB,11.73
QB,C.J. Stroud (40770980),C.J. Stroud,40770980,QB,5000,HOU@TEN 11/16/2025 01:00PM ET,HOU,16.12
TE,George Kittle (40770210),George Kittle,40770210,TE/FLEX,5000,SF@ARI 11/16/2025 04:05PM ET,SF,11.42
RB,Zonovan Knight (40770819),Zonovan Knight,40770819,RB/FLEX,5000,SF@ARI 11/16/2025 04:05PM ET,ARI,6.03
RB,Joe Mixon (40770251),Joe Mixon,40770251,RB/FLEX,4900,HOU@TEN 11/16/2025 01:00PM ET,HOU,0
RB,Tyjae Spears (40770868),Tyjae Spears,40770868,RB/FLEX,4900,HOU@TEN 11/16/2025 01:00PM ET,TEN,8.76
QB,Jacoby Brissett (40770177),Jacoby Brissett,40770177,QB,4900,SF@ARI 11/16/2025 04:05PM ET,ARI,15.32
WR,Rashid Shaheed (40770426),Rashid Shaheed,40770426,WR/FLEX,4900,SEA@LAR 11/16/2025 04:05PM ET,SEA,11.17
WR,Xavier Worthy (40771231),Xavier Worthy,40771231,WR/FLEX,4900,KC@DEN 11/16/2025 04:25PM ET,KC,8.99
RB,Chuba Hubbard (40770563),Chuba Hubbard,40770563,RB/FLEX,4800,CAR@ATL 11/16/2025 01:00PM ET,CAR,9.65
RB,Tyler Allgeier (40770789),Tyler Allgeier,40770789,RB/FLEX,4800,CAR@ATL 11/16/2025 01:00PM ET,ATL,7.78
QB,Bryce Young (40770955),Bryce Young,40770955,QB,4800,CAR@ATL 11/16/2025 01:00PM ET,CAR,12.33
WR,Darius Slayton (40770351),Darius Slayton,40770351,WR/FLEX,4800,GB@NYG 11/16/2025 01:00PM ET,NYG,7.04
WR,Brandon Aiyuk (40770610),Brandon Aiyuk,40770610,WR/FLEX,4800,SF@ARI 11/16/2025 04:05PM ET,SF,0
TE,Travis Kelce (40770144),Travis Kelce,40770144,TE/FLEX,4800,KC@DEN 11/16/2025 04:25PM ET,KC,12.78
QB,Michael Penix Jr. (40770616),Michael Penix Jr.,40770616,QB,4700,CAR@ATL 11/16/2025 01:00PM ET,ATL,15.05
WR,Tez Johnson (40771003),Tez Johnson,40771003,WR/FLEX,4700,TB@BUF 11/16/2025 01:00PM ET,TB,8.65
RB,Bhayshul Tuten (40771235),Bhayshul Tuten,40771235,RB/FLEX,4700,LAC@JAX 11/16/2025 01:00PM ET,JAX,5.39
RB,Nick Chubb (40770262),Nick Chubb,40770262,RB/FLEX,4700,HOU@TEN 11/16/2025 01:00PM ET,HOU,7.68
WR,Calvin Ridley (40770366),Calvin Ridley,40770366,WR/FLEX,4700,HOU@TEN 11/16/2025 01:00PM ET,TEN,8
QB,Geno Smith (40770150),Geno Smith,40770150,QB,4700,DAL@LV 11/17/2025 08:15PM ET,LV,13.28
WR,Jakobi Meyers (40770347),Jakobi Meyers,40770347,WR/FLEX,4600,LAC@JAX 11/16/2025 01:00PM ET,JAX,9.41
TE,Oronde Gadsden II (40771223),Oronde Gadsden II,40771223,TE/FLEX,4600,LAC@JAX 11/16/2025 01:00PM ET,LAC,11.95
QB,Russell Wilson (40770142),Russell Wilson,40770142,QB,4600,GB@NYG 11/16/2025 01:00PM ET,NYG,9.31
QB,Jameis Winston (40770191),Jameis Winston,40770191,QB,4600,GB@NYG 11/16/2025 01:00PM ET,NYG,0
RB,Devin Singletary (40770400),Devin Singletary,40770400,RB/FLEX,4600,GB@NYG 11/16/2025 01:00PM ET,NYG,3.16
RB,Emanuel Wilson (40771292),Emanuel Wilson,40771292,RB/FLEX,4600,GB@NYG 11/16/2025 01:00PM ET,GB,3.78
WR,Tory Horton (40771049),Tory Horton,40771049,WR/FLEX,4600,SEA@LAR 11/16/2025 04:05PM ET,SEA,8.14
RB,Tank Bigsby (40771005),Tank Bigsby,40771005,RB/FLEX,4600,DET@PHI 11/16/2025 08:20PM ET,PHI,1.92
WR,Keon Coleman (40771213),Keon Coleman,40771213,WR/FLEX,4500,TB@BUF 11/16/2025 01:00PM ET,BUF,9.44
WR,Jayden Reed (40770704),Jayden Reed,40770704,WR/FLEX,4500,GB@NYG 11/16/2025 01:00PM ET,GB,6.75
QB,Davis Mills (40770550),Davis Mills,40770550,QB,4500,HOU@TEN 11/16/2025 01:00PM ET,HOU,12.03
RB,Brian Robinson Jr. (40770466),Brian Robinson Jr.,40770466,RB/FLEX,4500,SF@ARI 11/16/2025 04:05PM ET,SF,4.33
RB,Emari Demercado (40770669),Emari Demercado,40770669,RB/FLEX,4500,SF@ARI 11/16/2025 04:05PM ET,ARI,4.94
TE,Dallas Goedert (40770244),Dallas Goedert,40770244,TE/FLEX,4500,DET@PHI 11/16/2025 08:20PM ET,PHI,14.02
RB,Jaret Patterson (40770632),Jaret Patterson,40770632,RB/FLEX,4400,LAC@JAX 11/16/2025 01:00PM ET,LAC,2.5
WR,Christian Watson (40770585),Christian Watson,40770585,WR/FLEX,4400,GB@NYG 11/16/2025 01:00PM ET,GB,8.93
RB,Blake Corum (40771082),Blake Corum,40771082,RB/FLEX,4400,SEA@LAR 11/16/2025 04:05PM ET,LAR,4.69
WR,Jerry Jeudy (40770459),Jerry Jeudy,40770459,WR/FLEX,4400,BAL@CLE 11/16/2025 04:25PM ET,CLE,7.5
TE,Sam LaPorta (40770863),Sam LaPorta,40770863,TE/FLEX,4400,DET@PHI 11/16/2025 08:20PM ET,DET,11.88
RB,Ty Johnson (40770338),Ty Johnson,40770338,RB/FLEX,4300,TB@BUF 11/16/2025 01:00PM ET,BUF,2.77
TE,Dalton Kincaid (40770795),Dalton Kincaid,40770795,TE/FLEX,4300,TB@BUF 11/16/2025 01:00PM ET,BUF,12.98
RB,Chris Brooks (40770742),Chris Brooks,40770742,RB/FLEX,4300,GB@NYG 11/16/2025 01:00PM ET,GB,1.4
QB,Cam Ward (40771063),Cam Ward,40771063,QB,4300,HOU@TEN 11/16/2025 01:00PM ET,TEN,9.33
WR,Kendrick Bourne (40770240),Kendrick Bourne,40770240,WR/FLEX,4300,SF@ARI 11/16/2025 04:05PM ET,SF,9.47
WR,Hollywood Brown (40770473),Hollywood Brown,40770473,WR/FLEX,4300,KC@DEN 11/16/2025 04:25PM ET,KC,10.77
WR,Sterling Shepard (40770189),Sterling Shepard,40770189,WR/FLEX,4200,TB@BUF 11/16/2025 01:00PM ET,TB,7.3
TE,Cade Otton (40770505),Cade Otton,40770505,TE/FLEX,4200,TB@BUF 11/16/2025 01:00PM ET,TB,7.81
WR,Matthew Golden (40771247),Matthew Golden,40771247,WR/FLEX,4200,GB@NYG 11/16/2025 01:00PM ET,GB,6.71
RB,Samaje Perine (40770253),Samaje Perine,40770253,RB/FLEX,4200,CIN@PIT 11/16/2025 01:00PM ET,CIN,3.87
QB,Dillon Gabriel (40770842),Dillon Gabriel,40770842,QB,4200,BAL@CLE 11/16/2025 04:25PM ET,CLE,9.88
RB,Dylan Sampson (40771279),Dylan Sampson,40771279,RB/FLEX,4200,BAL@CLE 11/16/2025 04:25PM ET,CLE,5.03
RB,Tyler Badie (40770717),Tyler Badie,40770717,RB/FLEX,4200,KC@DEN 11/16/2025 04:25PM ET,DEN,2.18
TE,Theo Johnson (40770997),Theo Johnson,40770997,TE/FLEX,4100,GB@NYG 11/16/2025 01:00PM ET,NYG,9.44
RB,Kenneth Gainwell (40770778),Kenneth Gainwell,40770778,RB/FLEX,4100,CIN@PIT 11/16/2025 01:00PM ET,PIT,8.92
WR,Chimere Dike (40771009),Chimere Dike,40771009,WR/FLEX,4100,HOU@TEN 11/16/2025 01:00PM ET,TEN,6.01
WR,Cooper Kupp (40770198),Cooper Kupp,40770198,WR/FLEX,4100,SEA@LAR 11/16/2025 04:05PM ET,SEA,8.46
RB,Justice Hill (40770424),Justice Hill,40770424,RB/FLEX,4100,BAL@CLE 11/16/2025 04:25PM ET,BAL,7.24
RB,Brashard Smith (40771193),Brashard Smith,40771193,RB/FLEX,4100,KC@DEN 11/16/2025 04:25PM ET,KC,3.82
QB,Andy Dalton (40770139),Andy Dalton,40770139,QB,4000,CAR@ATL 11/16/2025 01:00PM ET,CAR,3.13
QB,Kirk Cousins (40770143),Kirk Cousins,40770143,QB,4000,CAR@ATL 11/16/2025 01:00PM ET,ATL,4.14
QB,Easton Stick (40770274),Easton Stick,40770274,QB,4000,CAR@ATL 11/16/2025 01:00PM ET,ATL,0
RB,DeeJay Dallas (40770481),DeeJay Dallas,40770481,RB/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,CAR,0
RB,Carlos Washington Jr. (40770529),Carlos Washington Jr.,40770529,RB/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,ATL,0
QB,Emory Jones (40770634),Emory Jones,40770634,QB,4000,CAR@ATL 11/16/2025 01:00PM ET,ATL,0
TE,Kyle Pitts Sr. (40770698),Kyle Pitts Sr.,40770698,TE/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,ATL,10.33
RB,Nathan Carter (40770985),Nathan Carter,40770985,RB/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,ATL,1.67
RB,Anthony Tyus III (40771177),Anthony Tyus III,40771177,RB/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,CAR,0
RB,Jonathon Brooks (40771227),Jonathon Brooks,40771227,RB/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,CAR,0
RB,Trevor Etienne (40771269),Trevor Etienne,40771269,RB/FLEX,4000,CAR@ATL 11/16/2025 01:00PM ET,CAR,1.11
QB,Teddy Bridgewater (40770162),Teddy Bridgewater,40770162,QB,4000,TB@BUF 11/16/2025 01:00PM ET,TB,-0.05
QB,Mitchell Trubisky (40770205),Mitchell Trubisky,40770205,QB,4000,TB@BUF 11/16/2025 01:00PM ET,BUF,0.75
QB,Shane Buechele (40770389),Shane Buechele,40770389,QB,4000,TB@BUF 11/16/2025 01:00PM ET,BUF,0
RB,Reggie Gilliam (40770396),Reggie Gilliam,40770396,RB/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,BUF,0
RB,Owen Wright (40770507),Owen Wright,40770507,RB/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,TB,0
RB,Ray Davis (40770840),Ray Davis,40770840,RB/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,BUF,1.8
QB,Connor Bazelak (40770876),Connor Bazelak,40770876,QB,4000,TB@BUF 11/16/2025 01:00PM ET,TB,0
RB,Josh Williams (40770889),Josh Williams,40770889,RB/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,TB,0.37
RB,Michael Wiley (40770919),Michael Wiley,40770919,RB/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,TB,0
WR,Jalen McMillan (40770964),Jalen McMillan,40770964,WR/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,TB,0
RB,Frank Gore Jr. (40771106),Frank Gore Jr.,40771106,RB/FLEX,4000,TB@BUF 11/16/2025 01:00PM ET,BUF,0
QB,Nick Mullens (40770231),Nick Mullens,40770231,QB,4000,LAC@JAX 11/16/2025 01:00PM ET,JAX,0
RB,Trayveon Williams (40770383),Trayveon Williams,40770383,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,0
RB,Najee Harris (40770464),Najee Harris,40770464,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,3.87
QB,Carter Bradley (40770729),Carter Bradley,40770729,QB,4000,LAC@JAX 11/16/2025 01:00PM ET,JAX,0
RB,Hassan Haskins (40770762),Hassan Haskins,40770762,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,1.19
RB,Scott Matlock (40770774),Scott Matlock,40770774,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,0.92
QB,Trey Lance (40770782),Trey Lance,40770782,QB,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,2.86
RB,Cody Schrader (40770799),Cody Schrader,40770799,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,JAX,0
QB,DJ Uiagalelei (40770979),DJ Uiagalelei,40770979,QB,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,0
RB,Ja'Quinden Jackson (40771053),Ja'Quinden Jackson,40771053,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,JAX,0
RB,Amar Johnson (40771237),Amar Johnson,40771237,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,LAC,0
RB,LeQuint Allen Jr. (40771243),LeQuint Allen Jr.,40771243,RB/FLEX,4000,LAC@JAX 11/16/2025 01:00PM ET,JAX,1.59
QB,Case Keenum (40770141),Case Keenum,40770141,QB,4000,CHI@MIN 11/16/2025 01:00PM ET,CHI,0
QB,Carson Wentz (40770182),Carson Wentz,40770182,QB,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,16.27
QB,John Wolford (40770289),John Wolford,40770289,QB,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,0
RB,C.J. Ham (40770398),C.J. Ham,40770398,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,0.5
RB,Brittain Brown (40770420),Brittain Brown,40770420,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,CHI,9.7
RB,Travis Homer (40770422),Travis Homer,40770422,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,CHI,0
RB,Cam Akers (40770479),Cam Akers,40770479,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,2.39
RB,Ty Chandler (40770538),Ty Chandler,40770538,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,0
RB,Zavier Scott (40770583),Zavier Scott,40770583,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,3.65
RB,Roschon Johnson (40770813),Roschon Johnson,40770813,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,CHI,0.28
QB,Max Brosmer (40770867),Max Brosmer,40770867,QB,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,0.53
RB,Deion Hankins (40770947),Deion Hankins,40770947,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,CHI,0
RB,Corey Kiner (40771136),Corey Kiner,40771136,RB/FLEX,4000,CHI@MIN 11/16/2025 01:00PM ET,MIN,0
QB,Tyson Bagent (40771289),Tyson Bagent,40771289,QB,4000,CHI@MIN 11/16/2025 01:00PM ET,CHI,1.29
QB,Malik Willis (40770483),Malik Willis,40770483,QB,4000,GB@NYG 11/16/2025 01:00PM ET,GB,0
RB,Pierre Strong Jr. (40770511),Pierre Strong Jr.,40770511,RB/FLEX,4000,GB@NYG 11/16/2025 01:00PM ET,GB,0
