Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Tyler Warren (40929095),Tyler Warren,40929095,TE/FLEX,5200,HOU@IND 11/30/2025 01:00PM ET,IND,13.26
RB,Zonovan Knight (40928327),Zonovan Knight,40928327,RB/FLEX,5200,ARI@TB 11/30/2025 01:00PM ET,ARI,7.77
QB,Marcus Mariota (40928201),Marcus Mariota,40928201,QB,5200,DEN@WAS 11/30/2025 08:20PM ET,WAS,13.13
WR,Terry McLaurin (40928637),Terry McLaurin,40928637,WR/FLEX,5200,DEN@WAS 11/30/2025 08:20PM ET,WAS,9.82
QB,Jameis Winston (40928199),Jameis Winston,40928199,QB,5200,NYG@NE 12/01/2025 08:15PM ET,NYG,24.64
RB,Jordan Mason (40928331),Jordan Mason,40928331,RB/FLEX,5100,MIN@SEA 11/30/2025 04:05PM ET,MIN,9.23
WR,Jordan Addison (40928639),Jordan Addison,40928639,WR/FLEX,5100,MIN@SEA 11/30/2025 04:05PM ET,MIN,11.85
QB,Aaron Rodgers (40928200),Aaron Rodgers,40928200,QB,5100,BUF@PIT 11/30/2025 04:25PM ET,PIT,15.24
RB,Rhamondre Stevenson (40928333),Rhamondre Stevenson,40928333,RB/FLEX,5100,NYG@NE 12/01/2025 08:15PM ET,NE,8.87
QB,Mac Jones (40928203),Mac Jones,40928203,QB,5000,SF@CLE 11/30/2025 01:00PM ET,SF,16.35
QB,C.J. Stroud (40928202),C.J. Stroud,40928202,QB,5000,HOU@IND 11/30/2025 01:00PM ET,HOU,16.12
RB,Devin Neal (40928337),Devin Neal,40928337,RB/FLEX,5000,NO@MIA 11/30/2025 01:00PM ET,NO,3.5
RB,Rachaad White (40928335),Rachaad White,40928335,RB/FLEX,5000,ARI@TB 11/30/2025 01:00PM ET,TB,9.93
WR,Chris Godwin Jr. (40928643),Chris Godwin Jr.,40928643,WR/FLEX,5000,ARI@TB 11/30/2025 01:00PM ET,TB,4.7
WR,Keenan Allen (40928641),Keenan Allen,40928641,WR/FLEX,5000,LV@LAC 11/30/2025 04:25PM ET,LAC,12.93
WR,DJ Moore (40928647),DJ Moore,40928647,WR/FLEX,4900,CHI@PHI 11/28/2025 03:00PM ET,CHI,10.66
RB,Joe Mixon (40928341),Joe Mixon,40928341,RB/FLEX,4900,HOU@IND 11/30/2025 01:00PM ET,HOU,0
QB,Tua Tagovailoa (40928204),Tua Tagovailoa,40928204,QB,4900,NO@MIA 11/30/2025 01:00PM ET,MIA,13.43
RB,Tony Pollard (40928339),Tony Pollard,40928339,RB/FLEX,4900,JAX@TEN 11/30/2025 01:00PM ET,TEN,9.54
WR,Quentin Johnston (40928645),Quentin Johnston,40928645,WR/FLEX,4900,LV@LAC 11/30/2025 04:25PM ET,LAC,12.29
RB,Nick Chubb (40928345),Nick Chubb,40928345,RB/FLEX,4800,HOU@IND 11/30/2025 01:00PM ET,HOU,6.66
WR,Alec Pierce (40928651),Alec Pierce,40928651,WR/FLEX,4800,HOU@IND 11/30/2025 01:00PM ET,IND,11.01
QB,Kirk Cousins (40928205),Kirk Cousins,40928205,QB,4800,ATL@NYJ 11/30/2025 01:00PM ET,ATL,6.46
RB,Zach Charbonnet (40928343),Zach Charbonnet,40928343,RB/FLEX,4800,MIN@SEA 11/30/2025 04:05PM ET,SEA,9.62
WR,Tre Tucker (40928649),Tre Tucker,40928649,WR/FLEX,4800,LV@LAC 11/30/2025 04:25PM ET,LV,11.87
RB,Jacory Croskey-Merritt (40928347),Jacory Croskey-Merritt,40928347,RB/FLEX,4800,DEN@WAS 11/30/2025 08:20PM ET,WAS,8.24
RB,Dylan Sampson (40928351),Dylan Sampson,40928351,RB/FLEX,4700,SF@CLE 11/30/2025 01:00PM ET,CLE,5.76
WR,Jauan Jennings (40928655),Jauan Jennings,40928655,WR/FLEX,4700,SF@CLE 11/30/2025 01:00PM ET,SF,10.39
RB,Tyjae Spears (40928349),Tyjae Spears,40928349,RB/FLEX,4700,JAX@TEN 11/30/2025 01:00PM ET,TEN,8.39
QB,J.J. McCarthy (40928206),J.J. McCarthy,40928206,QB,4700,MIN@SEA 11/30/2025 04:05PM ET,MIN,12.69
WR,Kayshon Boutte (40928653),Kayshon Boutte,40928653,WR/FLEX,4700,NYG@NE 12/01/2025 08:15PM ET,NE,10.26
RB,Blake Corum (40928355),Blake Corum,40928355,RB/FLEX,4600,LAR@CAR 11/30/2025 01:00PM ET,LAR,4.19
WR,Brandon Aiyuk (40928659),Brandon Aiyuk,40928659,WR/FLEX,4600,SF@CLE 11/30/2025 01:00PM ET,SF,0
WR,Greg Dortch (40928657),Greg Dortch,40928657,WR/FLEX,4600,ARI@TB 11/30/2025 01:00PM ET,ARI,6.52
QB,Cam Ward (40928208),Cam Ward,40928208,QB,4600,JAX@TEN 11/30/2025 01:00PM ET,TEN,11.09
QB,Mason Rudolph (40928207),Mason Rudolph,40928207,QB,4600,BUF@PIT 11/30/2025 04:25PM ET,PIT,4.75
RB,Ty Johnson (40928353),Ty Johnson,40928353,RB/FLEX,4600,BUF@PIT 11/30/2025 04:25PM ET,BUF,4.37
RB,Devin Singletary (40928357),Devin Singletary,40928357,RB/FLEX,4600,NYG@NE 12/01/2025 08:15PM ET,NYG,4.5
QB,Davis Mills (40928210),Davis Mills,40928210,QB,4500,HOU@IND 11/30/2025 01:00PM ET,HOU,13.39
RB,Isaiah Davis (40928361),Isaiah Davis,40928361,RB/FLEX,4500,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,3.86
RB,Tyler Allgeier (40928363),Tyler Allgeier,40928363,RB/FLEX,4500,ATL@NYJ 11/30/2025 01:00PM ET,ATL,7.77
RB,Bhayshul Tuten (40928359),Bhayshul Tuten,40928359,RB/FLEX,4500,JAX@TEN 11/30/2025 01:00PM ET,JAX,5.78
WR,Rashid Shaheed (40928661),Rashid Shaheed,40928661,WR/FLEX,4500,MIN@SEA 11/30/2025 04:05PM ET,SEA,9.76
QB,Geno Smith (40928209),Geno Smith,40928209,QB,4500,LV@LAC 11/30/2025 04:25PM ET,LV,13.52
TE,Dalton Kincaid (40929097),Dalton Kincaid,40929097,TE/FLEX,4500,BUF@PIT 11/30/2025 04:25PM ET,BUF,12.98
RB,Chuba Hubbard (40928369),Chuba Hubbard,40928369,RB/FLEX,4400,LAR@CAR 11/30/2025 01:00PM ET,CAR,8.93
QB,Tyler Shough (40928212),Tyler Shough,40928212,QB,4400,NO@MIA 11/30/2025 01:00PM ET,NO,8.89
QB,Teddy Bridgewater (40928211),Teddy Bridgewater,40928211,QB,4400,ARI@TB 11/30/2025 01:00PM ET,TB,0.72
RB,Emari Demercado (40928367),Emari Demercado,40928367,RB/FLEX,4400,ARI@TB 11/30/2025 01:00PM ET,ARI,4.83
WR,Chimere Dike (40928663),Chimere Dike,40928663,WR/FLEX,4400,JAX@TEN 11/30/2025 01:00PM ET,TEN,7.17
RB,Jaleel McLaughlin (40928365),Jaleel McLaughlin,40928365,RB/FLEX,4400,DEN@WAS 11/30/2025 08:20PM ET,DEN,4.2
TE,Hunter Henry (40929099),Hunter Henry,40929099,TE/FLEX,4400,NYG@NE 12/01/2025 08:15PM ET,NE,10.64
RB,Brian Robinson Jr. (40928375),Brian Robinson Jr.,40928375,RB/FLEX,4300,SF@CLE 11/30/2025 01:00PM ET,SF,4.26
RB,Ollie Gordon II (40928373),Ollie Gordon II,40928373,RB/FLEX,4300,NO@MIA 11/30/2025 01:00PM ET,MIA,3.94
WR,Malik Washington (40928665),Malik Washington,40928665,WR/FLEX,4300,NO@MIA 11/30/2025 01:00PM ET,MIA,7.38
QB,Tyrod Taylor (40928213),Tyrod Taylor,40928213,QB,4300,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,11.24
QB,Justin Fields (40928214),Justin Fields,40928214,QB,4300,ATL@NYJ 11/30/2025 01:00PM ET,NYJ,16.30
TE,Oronde Gadsden II (40929101),Oronde Gadsden II,40929101,TE/FLEX,4300,LV@LAC 11/30/2025 04:25PM ET,LAC,11.3
RB,Chris Rodriguez Jr. (40928371),Chris Rodriguez Jr.,40928371,RB/FLEX,4300,DEN@WAS 11/30/2025 08:20PM ET,WAS,5.28
WR,Darius Slayton (40928667),Darius Slayton,40928667,WR/FLEX,4300,NYG@NE 12/01/2025 08:15PM ET,NYG,6.62
RB,Tank Bigsby (40928379),Tank Bigsby,40928379,RB/FLEX,4200,CHI@PHI 11/28/2025 03:00PM ET,PHI,1.96
QB,Dillon Gabriel (40928215),Dillon Gabriel,40928215,QB,4200,SF@CLE 11/30/2025 01:00PM ET,CLE,9.01
QB,Shedeur Sanders (40928216),Shedeur Sanders,40928216,QB,4200,SF@CLE 11/30/2025 01:00PM ET,CLE,6.87
WR,Josh Downs (40928671),Josh Downs,40928671,WR/FLEX,4200,HOU@IND 11/30/2025 01:00PM ET,IND,8.76
TE,Juwan Johnson (40929103),Juwan Johnson,40929103,TE/FLEX,4200,NO@MIA 11/30/2025 01:00PM ET,NO,10.88
RB,Michael Carter (40928377),Michael Carter,40928377,RB/FLEX,4200,ARI@TB 11/30/2025 01:00PM ET,ARI,7.06
WR,Tez Johnson (40928669),Tez Johnson,40928669,WR/FLEX,4200,ARI@TB 11/30/2025 01:00PM ET,TB,8.31
WR,Mack Hollins (40928673),Mack Hollins,40928673,WR/FLEX,4200,NYG@NE 12/01/2025 08:15PM ET,NE,7.42
TE,Dallas Goedert (40929107),Dallas Goedert,40929107,TE/FLEX,4100,CHI@PHI 11/28/2025 03:00PM ET,PHI,12.06
WR,Jerry Jeudy (40928677),Jerry Jeudy,40928677,WR/FLEX,4100,SF@CLE 11/30/2025 01:00PM ET,CLE,6.96
WR,Sterling Shepard (40928675),Sterling Shepard,40928675,WR/FLEX,4100,ARI@TB 11/30/2025 01:00PM ET,TB,7.27
TE,Cade Otton (40929105),Cade Otton,40929105,TE/FLEX,4100,ARI@TB 11/30/2025 01:00PM ET,TB,7.38
RB,LeQuint Allen Jr. (40928383),LeQuint Allen Jr.,40928383,RB/FLEX,4100,JAX@TEN 11/30/2025 01:00PM ET,JAX,1.64
RB,Terrell Jennings (40928381),Terrell Jennings,40928381,RB/FLEX,4100,NYG@NE 12/01/2025 08:15PM ET,NE,2.53
QB,Tanner McKee (40928268),Tanner McKee,40928268,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,-0.2
QB,Sam Howell (40928269),Sam Howell,40928269,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,0
QB,Kyle McCord (40928270),Kyle McCord,40928270,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,0
QB,Tyson Bagent (40928271),Tyson Bagent,40928271,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,0.86
QB,Case Keenum (40928272),Case Keenum,40928272,QB,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,0
RB,Will Shipley (40928565),Will Shipley,40928565,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,1.26
RB,A.J. Dillon (40928567),A.J. Dillon,40928567,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,1.47
RB,Ben VanSumeren (40928569),Ben VanSumeren,40928569,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,PHI,0
RB,Brittain Brown (40928571),Brittain Brown,40928571,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,4.85
RB,Travis Homer (40928573),Travis Homer,40928573,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,-0.04
RB,Roschon Johnson (40928575),Roschon Johnson,40928575,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,0.24
RB,Deion Hankins (40928577),Deion Hankins,40928577,RB/FLEX,4000,CHI@PHI 11/28/2025 03:00PM ET,CHI,0
QB,Andy Dalton (40928264),Andy Dalton,40928264,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,3.13
QB,Mike White (40928265),Mike White,40928265,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
QB,Jimmy Garoppolo (40928266),Jimmy Garoppolo,40928266,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,-0.3
QB,Stetson Bennett IV (40928267),Stetson Bennett IV,40928267,QB,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,0
RB,Trevor Etienne (40928553),Trevor Etienne,40928553,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0.94
RB,Jonathon Brooks (40928555),Jonathon Brooks,40928555,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
RB,DeeJay Dallas (40928557),DeeJay Dallas,40928557,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
RB,Anthony Tyus III (40928559),Anthony Tyus III,40928559,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,CAR,0
RB,Ronnie Rivers (40928561),Ronnie Rivers,40928561,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,0
RB,Jarquez Hunter (40928563),Jarquez Hunter,40928563,RB/FLEX,4000,LAR@CAR 11/30/2025 01:00PM ET,LAR,0
QB,Kurtis Rourke (40928260),Kurtis Rourke,40928260,QB,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
QB,Adrian Martinez (40928261),Adrian Martinez,40928261,QB,4000,SF@CLE 11/30/2025 01:00PM ET,SF,-0.1
QB,Bailey Zappe (40928262),Bailey Zappe,40928262,QB,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,0
QB,Deshaun Watson (40928263),Deshaun Watson,40928263,QB,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,0
RB,Isaac Guerendo (40928541),Isaac Guerendo,40928541,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
RB,Jordan James (40928543),Jordan James,40928543,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
RB,Patrick Taylor Jr. (40928545),Patrick Taylor Jr.,40928545,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,0
RB,Kyle Juszczyk (40928547),Kyle Juszczyk,40928547,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,SF,3.31
RB,Jerome Ford (40928549),Jerome Ford,40928549,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,3.26
RB,Raheim Sanders (40928551),Raheim Sanders,40928551,RB/FLEX,4000,SF@CLE 11/30/2025 01:00PM ET,CLE,3.15
QB,Riley Leonard (40928256),Riley Leonard,40928256,QB,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0.1
QB,Anthony Richardson Sr. (40928257),Anthony Richardson Sr.,40928257,QB,4000,HOU@IND 11/30/2025 01:00PM ET,IND,1.08
QB,Brett Rypien (40928258),Brett Rypien,40928258,QB,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0
QB,Graham Mertz (40928259),Graham Mertz,40928259,QB,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0
RB,Tyler Goodson (40928525),Tyler Goodson,40928525,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0.67
RB,Ameer Abdullah (40928527),Ameer Abdullah,40928527,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,2.57
RB,DJ Giddens (40928529),DJ Giddens,40928529,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0.94
RB,Salvon Ahmed (40928531),Salvon Ahmed,40928531,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0
RB,Ulysses Bentley IV (40928533),Ulysses Bentley IV,40928533,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,IND,0
RB,Dare Ogunbowale (40928535),Dare Ogunbowale,40928535,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0.86
RB,British Brooks (40928537),British Brooks,40928537,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0.17
RB,Jawhar Jordan (40928539),Jawhar Jordan,40928539,RB/FLEX,4000,HOU@IND 11/30/2025 01:00PM ET,HOU,0
QB,Spencer Rattler (40928252),Spencer Rattler,40928252,QB,4000,NO@MIA 11/30/2025 01:00PM ET,NO,13.27
QB,Jake Haener (40928253),Jake Haener,40928253,QB,4000,NO@MIA 11/30/2025 01:00PM ET,NO,0
QB,Zach Wilson (40928254),Zach Wilson,40928254,QB,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,0.79
QB,Quinn Ewers (40928255),Quinn Ewers,40928255,QB,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,2.12
RB,Audric Estime (40928509),Audric Estime,40928509,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,NO,0
RB,Kendre Miller (40928511),Kendre Miller,40928511,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,NO,4.76
RB,Evan Hull (40928513),Evan Hull,40928513,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,NO,0
RB,Jaylen Wright (40928515),Jaylen Wright,40928515,RB/FLEX,4000,NO@MIA 11/30/2025 01:00PM ET,MIA,1.48
