Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Ben VanSumeren (41434266),Ben VanSumeren,41434266,RB/FLEX,4000,SF@PHI 01/11/2026 04:30PM ET,PHI,0
QB,Trey Lance (41434130),Trey Lance,41434130,QB,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,3.88
QB,DJ Uiagalelei (41434140),DJ Uiagalelei,41434140,QB,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,0
QB,Joshua Dobbs (41434141),Joshua Dobbs,41434141,QB,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0.52
QB,Tommy DeVito (41434142),Tommy DeVito,41434142,QB,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0
RB,Hassan Haskins (41434212),Hassan Haskins,41434212,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,0.83
RB,Jaret Patterson (41434214),Jaret Patterson,41434214,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,4.28
RB,Najee Harris (41434234),Najee Harris,41434234,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,3.87
RB,Royce Freeman (41434236),Royce Freeman,41434236,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,0
RB,Amar Johnson (41434238),Amar Johnson,41434238,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,0.4
RB,Scott Matlock (41434240),Scott Matlock,41434240,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,LAC,0.7
RB,Antonio Gibson (41434242),Antonio Gibson,41434242,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,4.84
RB,Terrell Jennings (41434244),Terrell Jennings,41434244,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,2.17
RB,Lan Larison (41434246),Lan Larison,41434246,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0
RB,Deneric Prince (41434248),Deneric Prince,41434248,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0
RB,Jack Westover (41434250),Jack Westover,41434250,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0.06
RB,Brock Lampe (41434252),Brock Lampe,41434252,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0
RB,Elijah Mitchell (41434254),Elijah Mitchell,41434254,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0
RB,D'Ernest Johnson (41434294),D'Ernest Johnson,41434294,RB/FLEX,4000,LAC@NE 01/11/2026 08:00PM ET,NE,0.31
QB,Mason Rudolph (41434134),Mason Rudolph,41434134,QB,4000,HOU@PIT 01/12/2026 08:15PM ET,PIT,3.6
QB,Will Howard (41434135),Will Howard,41434135,QB,4000,HOU@PIT 01/12/2026 08:15PM ET,PIT,0
QB,Skylar Thompson (41434136),Skylar Thompson,41434136,QB,4000,HOU@PIT 01/12/2026 08:15PM ET,PIT,0
QB,Davis Mills (41434137),Davis Mills,41434137,QB,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,11.6
QB,Graham Mertz (41434138),Graham Mertz,41434138,QB,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,0
RB,Joe Mixon (41434208),Joe Mixon,41434208,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,0
RB,Kaleb Johnson (41434220),Kaleb Johnson,41434220,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,PIT,0.88
RB,Trey Sermon (41434222),Trey Sermon,41434222,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,PIT,0
RB,Lew Nichols (41434224),Lew Nichols,41434224,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,PIT,0
RB,Dare Ogunbowale (41434226),Dare Ogunbowale,41434226,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,1.48
RB,British Brooks (41434228),British Brooks,41434228,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,0.52
RB,Jawhar Jordan (41434296),Jawhar Jordan,41434296,RB/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,8.18
TE,Dalton Schultz (41434534),Dalton Schultz,41434534,TE/FLEX,4000,HOU@PIT 01/12/2026 08:15PM ET,HOU,10.45
QB,Mitchell Trubisky (41434128),Mitchell Trubisky,41434128,QB,4000,BUF@JAX 01/11/2026 01:00PM ET,BUF,7.78
QB,Nick Mullens (41434133),Nick Mullens,41434133,QB,4000,BUF@JAX 01/11/2026 01:00PM ET,JAX,-0.01
QB,Carter Bradley (41434139),Carter Bradley,41434139,QB,4000,BUF@JAX 01/11/2026 01:00PM ET,JAX,0
RB,LeQuint Allen Jr. (41434210),LeQuint Allen Jr.,41434210,RB/FLEX,4000,BUF@JAX 01/11/2026 01:00PM ET,JAX,1.46
RB,DeeJay Dallas (41434216),DeeJay Dallas,41434216,RB/FLEX,4000,BUF@JAX 01/11/2026 01:00PM ET,JAX,0.35
RB,Ja'Quinden Jackson (41434218),Ja'Quinden Jackson,41434218,RB/FLEX,4000,BUF@JAX 01/11/2026 01:00PM ET,JAX,0
RB,Frank Gore Jr. (41434230),Frank Gore Jr.,41434230,RB/FLEX,4000,BUF@JAX 01/11/2026 01:00PM ET,BUF,0
RB,Reggie Gilliam (41434232),Reggie Gilliam,41434232,RB/FLEX,4000,BUF@JAX 01/11/2026 01:00PM ET,BUF,0.28
WR,Jahan Dotson (41434350),Jahan Dotson,41434350,WR/FLEX,3900,SF@PHI 01/11/2026 04:30PM ET,PHI,2.95
TE,Brenton Strange (41434536),Brenton Strange,41434536,TE/FLEX,3900,BUF@JAX 01/11/2026 01:00PM ET,JAX,9.83
WR,Kyle Williams (41434352),Kyle Williams,41434352,WR/FLEX,3800,LAC@NE 01/11/2026 08:00PM ET,NE,2.89
TE,Dalton Kincaid (41434538),Dalton Kincaid,41434538,TE/FLEX,3800,BUF@JAX 01/11/2026 01:00PM ET,BUF,11.01
WR,Matthew Golden (41434354),Matthew Golden,41434354,WR/FLEX,3700,GB@CHI 01/10/2026 08:00PM ET,GB,5
TE,Colby Parkinson (41434540),Colby Parkinson,41434540,TE/FLEX,3700,LAR@CAR 01/10/2026 04:30PM ET,LAR,8.72
WR,Kendrick Bourne (41434358),Kendrick Bourne,41434358,WR/FLEX,3600,SF@PHI 01/11/2026 04:30PM ET,SF,6.13
WR,Adam Thielen (41434356),Adam Thielen,41434356,WR/FLEX,3600,HOU@PIT 01/12/2026 08:15PM ET,PIT,2.48
WR,Dontayvion Wicks (41434360),Dontayvion Wicks,41434360,WR/FLEX,3500,GB@CHI 01/10/2026 08:00PM ET,GB,5.41
DST,Rams  (41434658),Rams ,41434658,DST,3500,LAR@CAR 01/10/2026 04:30PM ET,LAR,8.06
WR,DeMario Douglas (41434362),DeMario Douglas,41434362,WR/FLEX,3500,LAC@NE 01/11/2026 08:00PM ET,NE,5.81
TE,Pat Freiermuth (41434542),Pat Freiermuth,41434542,TE/FLEX,3500,HOU@PIT 01/12/2026 08:15PM ET,PIT,6.86
WR,Brandin Cooks (41434364),Brandin Cooks,41434364,WR/FLEX,3500,BUF@JAX 01/11/2026 01:00PM ET,BUF,3.66
WR,Olamide Zaccheaus (41434366),Olamide Zaccheaus,41434366,WR/FLEX,3400,GB@CHI 01/10/2026 08:00PM ET,CHI,5.3
TE,Oronde Gadsden II (41434544),Oronde Gadsden II,41434544,TE/FLEX,3400,LAC@NE 01/11/2026 08:00PM ET,LAC,9.03
WR,Calvin Austin III (41434370),Calvin Austin III,41434370,WR/FLEX,3400,HOU@PIT 01/12/2026 08:15PM ET,PIT,6.16
WR,Jaylin Noel (41434382),Jaylin Noel,41434382,WR/FLEX,3400,HOU@PIT 01/12/2026 08:15PM ET,HOU,4.02
WR,Joshua Palmer (41434368),Joshua Palmer,41434368,WR/FLEX,3400,BUF@JAX 01/11/2026 01:00PM ET,BUF,4.36
WR,Xavier Legette (41434378),Xavier Legette,41434378,WR/FLEX,3300,LAR@CAR 01/10/2026 04:30PM ET,CAR,5.95
WR,Demarcus Robinson (41434376),Demarcus Robinson,41434376,WR/FLEX,3300,SF@PHI 01/11/2026 04:30PM ET,SF,4.16
WR,Efton Chism III (41434380),Efton Chism III,41434380,WR/FLEX,3300,LAC@NE 01/11/2026 08:00PM ET,NE,2.06
DST,Texans  (41434659),Texans ,41434659,DST,3300,HOU@PIT 01/12/2026 08:15PM ET,HOU,9.65
WR,Gabe Davis (41434374),Gabe Davis,41434374,WR/FLEX,3300,BUF@JAX 01/11/2026 01:00PM ET,BUF,5.15
TE,Dawson Knox (41434546),Dawson Knox,41434546,TE/FLEX,3300,BUF@JAX 01/11/2026 01:00PM ET,BUF,6.1
WR,Tutu Atwell (41434388),Tutu Atwell,41434388,WR/FLEX,3200,LAR@CAR 01/10/2026 04:30PM ET,LAR,3.12
TE,Tyler Higbee (41434548),Tyler Higbee,41434548,TE/FLEX,3200,LAR@CAR 01/10/2026 04:30PM ET,LAR,7.11
WR,Tre' Harris (41434386),Tre' Harris,41434386,WR/FLEX,3200,LAC@NE 01/11/2026 08:00PM ET,LAC,4.08
DST,Patriots  (41434660),Patriots ,41434660,DST,3200,LAC@NE 01/11/2026 08:00PM ET,NE,7.47
WR,Marquez Valdes-Scantling (41434372),Marquez Valdes-Scantling,41434372,WR/FLEX,3200,HOU@PIT 01/12/2026 08:15PM ET,PIT,3.2
WR,Keon Coleman (41434384),Keon Coleman,41434384,WR/FLEX,3200,BUF@JAX 01/11/2026 01:00PM ET,BUF,8.18
WR,Jahdae Walker (41434390),Jahdae Walker,41434390,WR/FLEX,3100,GB@CHI 01/10/2026 08:00PM ET,CHI,2.97
WR,Darius Cooper (41434392),Darius Cooper,41434392,WR/FLEX,3100,SF@PHI 01/11/2026 04:30PM ET,PHI,1.4
WR,Tim Patrick (41434394),Tim Patrick,41434394,WR/FLEX,3100,BUF@JAX 01/11/2026 01:00PM ET,JAX,3.23
WR,Tyrell Shavers (41434396),Tyrell Shavers,41434396,WR/FLEX,3100,BUF@JAX 01/11/2026 01:00PM ET,BUF,2.68
WR,Devin Duvernay (41434404),Devin Duvernay,41434404,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,CHI,0.27
WR,Jakobie Keeney-James (41434514),Jakobie Keeney-James,41434514,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,GB,3.5
WR,Savion Williams (41434516),Savion Williams,41434516,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,GB,2.21
WR,Isaiah Neyor (41434518),Isaiah Neyor,41434518,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,GB,0
WR,Will Sheppard (41434520),Will Sheppard,41434520,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,GB,0
WR,JP Richardson (41434522),JP Richardson,41434522,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,CHI,0
WR,Maurice Alexander (41434524),Maurice Alexander,41434524,WR/FLEX,3000,GB@CHI 01/10/2026 08:00PM ET,CHI,0
WR,Konata Mumpfield (41434402),Konata Mumpfield,41434402,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,LAR,1.48
WR,Jimmy Horn Jr. (41434490),Jimmy Horn Jr.,41434490,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,2.05
WR,Brycen Tremayne (41434492),Brycen Tremayne,41434492,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,1.88
WR,Hunter Renfrow (41434494),Hunter Renfrow,41434494,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,5.98
WR,David Moore (41434496),David Moore,41434496,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,0.68
WR,Ainias Smith (41434498),Ainias Smith,41434498,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,0
WR,Dan Chisena (41434500),Dan Chisena,41434500,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,0
WR,Ja'seem Reed (41434502),Ja'seem Reed,41434502,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,CAR,0
WR,Xavier Smith (41434504),Xavier Smith,41434504,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,LAR,3.02
WR,Jordan Whittington (41434506),Jordan Whittington,41434506,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,LAR,2.14
WR,Brennan Presley (41434508),Brennan Presley,41434508,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,LAR,0
WR,Tru Edwards (41434510),Tru Edwards,41434510,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,LAR,0
WR,Tyler Scott (41434512),Tyler Scott,41434512,WR/FLEX,3000,LAR@CAR 01/10/2026 04:30PM ET,LAR,0
WR,Skyy Moore (41434464),Skyy Moore,41434464,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0.87
WR,Jordan Watkins (41434466),Jordan Watkins,41434466,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0.92
WR,Brandon Aiyuk (41434468),Brandon Aiyuk,41434468,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0
WR,Jacob Cowing (41434470),Jacob Cowing,41434470,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0
WR,Trent Taylor (41434472),Trent Taylor,41434472,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0
WR,Javon Baker (41434474),Javon Baker,41434474,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0
WR,Junior Bergen (41434476),Junior Bergen,41434476,WR/FLEX,3000,SF@PHI 01/11/2026 04:30PM ET,SF,0
