Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jordan Mason (40684003),Jordan Mason,40684003,RB/FLEX,6200,BAL@MIN 11/09/2025 01:00PM ET,MIN,10.34
QB,Baker Mayfield (40683612),Baker Mayfield,40683612,QB,6200,NE@TB 11/09/2025 01:00PM ET,TB,18.32
WR,A.J. Brown (40683827),A.J. Brown,40683827,WR/FLEX,6100,PHI@GB 11/10/2025 08:15PM ET,PHI,13.21
RB,D'Andre Swift (40683952),D'Andre Swift,40683952,RB/FLEX,6100,NYG@CHI 11/09/2025 01:00PM ET,CHI,16.94
WR,Garrett Wilson (40684157),Garrett Wilson,40684157,WR/FLEX,6100,CLE@NYJ 11/09/2025 01:00PM ET,NYJ,16.58
WR,DeVonta Smith (40683913),DeVonta Smith,40683913,WR/FLEX,6000,PHI@GB 11/10/2025 08:15PM ET,PHI,15.1
WR,Rome Odunze (40684292),Rome Odunze,40684292,WR/FLEX,6000,NYG@CHI 11/09/2025 01:00PM ET,CHI,14.29
QB,Caleb Williams (40684455),Caleb Williams,40684455,QB,6000,NYG@CHI 11/09/2025 01:00PM ET,CHI,20.14
RB,Breece Hall (40684133),Breece Hall,40684133,RB/FLEX,6000,CLE@NYJ 11/09/2025 01:00PM ET,NYJ,15.13
TE,Trey McBride (40683976),Trey McBride,40683976,TE/FLEX,6000,ARI@SEA 11/09/2025 04:05PM ET,ARI,16.2
WR,Zay Flowers (40684232),Zay Flowers,40684232,WR/FLEX,5900,BAL@MIN 11/09/2025 01:00PM ET,BAL,13.88
QB,Jared Goff (40683584),Jared Goff,40683584,QB,5900,DET@WAS 11/09/2025 04:25PM ET,DET,18.11
RB,Kimani Vidal (40684327),Kimani Vidal,40684327,RB/FLEX,5900,PIT@LAC 11/09/2025 08:20PM ET,LAC,10.32
RB,Omarion Hampton (40684581),Omarion Hampton,40684581,RB/FLEX,5900,PIT@LAC 11/09/2025 08:20PM ET,LAC,16
QB,Jordan Love (40683775),Jordan Love,40683775,QB,5800,PHI@GB 11/10/2025 08:15PM ET,GB,18.73
RB,Tyrone Tracy Jr. (40683989),Tyrone Tracy Jr.,40683989,RB/FLEX,5800,NYG@CHI 11/09/2025 01:00PM ET,NYG,6.49
WR,Stefon Diggs (40683571),Stefon Diggs,40683571,WR/FLEX,5800,NE@TB 11/09/2025 01:00PM ET,NE,12.64
QB,Sam Darnold (40683723),Sam Darnold,40683723,QB,5800,ARI@SEA 11/09/2025 04:05PM ET,SEA,18.81
RB,Jaylen Warren (40684226),Jaylen Warren,40684226,RB/FLEX,5800,PIT@LAC 11/09/2025 08:20PM ET,PIT,14.53
WR,Tetairoa McMillan (40684557),Tetairoa McMillan,40684557,WR/FLEX,5700,NO@CAR 11/09/2025 01:00PM ET,CAR,12.42
QB,Jaxson Dart (40684450),Jaxson Dart,40684450,QB,5700,NYG@CHI 11/09/2025 01:00PM ET,NYG,17.26
RB,Travis Etienne Jr. (40683875),Travis Etienne Jr.,40683875,RB/FLEX,5700,JAX@HOU 11/09/2025 01:00PM ET,JAX,14.24
RB,Kyle Monangai (40684421),Kyle Monangai,40684421,RB/FLEX,5600,NYG@CHI 11/09/2025 01:00PM ET,CHI,7.81
RB,TreVeyon Henderson (40684485),TreVeyon Henderson,40684485,RB/FLEX,5600,NE@TB 11/09/2025 01:00PM ET,NE,7.38
QB,Kyler Murray (40683722),Kyler Murray,40683722,QB,5600,ARI@SEA 11/09/2025 04:05PM ET,ARI,16.36
WR,Deebo Samuel Sr. (40683667),Deebo Samuel Sr.,40683667,WR/FLEX,5600,DET@WAS 11/09/2025 04:25PM ET,WAS,13.45
WR,DJ Moore (40683720),DJ Moore,40683720,WR/FLEX,5500,NYG@CHI 11/09/2025 01:00PM ET,CHI,11.35
WR,Chris Godwin Jr. (40683665),Chris Godwin Jr.,40683665,WR/FLEX,5500,NE@TB 11/09/2025 01:00PM ET,TB,5.6
RB,Zonovan Knight (40684141),Zonovan Knight,40684141,RB/FLEX,5500,ARI@SEA 11/09/2025 04:05PM ET,ARI,6.32
RB,Trey Benson (40684419),Trey Benson,40684419,RB/FLEX,5500,ARI@SEA 11/09/2025 04:05PM ET,ARI,8.85
QB,Brock Purdy (40684019),Brock Purdy,40684019,QB,5500,LAR@SF 11/09/2025 04:25PM ET,SF,21.22
QB,Aaron Rodgers (40683513),Aaron Rodgers,40683513,QB,5500,PIT@LAC 11/09/2025 08:20PM ET,PIT,16.81
WR,Keenan Allen (40683531),Keenan Allen,40683531,WR/FLEX,5500,PIT@LAC 11/09/2025 08:20PM ET,LAC,14.33
RB,Alvin Kamara (40683616),Alvin Kamara,40683616,RB/FLEX,5400,NO@CAR 11/09/2025 01:00PM ET,NO,9.41
QB,Bryce Young (40684280),Bryce Young,40684280,QB,5400,NO@CAR 11/09/2025 01:00PM ET,CAR,13.42
WR,Jordan Addison (40684317),Jordan Addison,40684317,WR/FLEX,5400,BAL@MIN 11/09/2025 01:00PM ET,MIN,15.66
RB,Rhamondre Stevenson (40684213),Rhamondre Stevenson,40684213,RB/FLEX,5400,NE@TB 11/09/2025 01:00PM ET,NE,9.72
WR,Ricky Pearsall (40684120),Ricky Pearsall,40684120,WR/FLEX,5400,LAR@SF 11/09/2025 04:25PM ET,SF,14.58
WR,DK Metcalf (40683829),DK Metcalf,40683829,WR/FLEX,5400,PIT@LAC 11/09/2025 08:20PM ET,PIT,13.59
RB,Chuba Hubbard (40683929),Chuba Hubbard,40683929,RB/FLEX,5300,NO@CAR 11/09/2025 01:00PM ET,CAR,10.67
WR,Wan'Dale Robinson (40684155),Wan'Dale Robinson,40684155,WR/FLEX,5300,NYG@CHI 11/09/2025 01:00PM ET,NYG,12.91
RB,Kenneth Walker III (40684145),Kenneth Walker III,40684145,RB/FLEX,5300,ARI@SEA 11/09/2025 04:05PM ET,SEA,10.78
WR,Marvin Harrison Jr. (40684483),Marvin Harrison Jr.,40684483,WR/FLEX,5300,ARI@SEA 11/09/2025 04:05PM ET,ARI,12.28
QB,Marcus Mariota (40683551),Marcus Mariota,40683551,QB,5300,DET@WAS 11/09/2025 04:25PM ET,WAS,11.35
WR,Quentin Johnston (40684297),Quentin Johnston,40684297,WR/FLEX,5300,PIT@LAC 11/09/2025 08:20PM ET,LAC,14.21
RB,Aaron Jones Sr. (40683599),Aaron Jones Sr.,40683599,RB/FLEX,5200,BAL@MIN 11/09/2025 01:00PM ET,MIN,8.7
QB,Justin Fields (40683995),Justin Fields,40683995,QB,5200,CLE@NYJ 11/09/2025 01:00PM ET,NYJ,16.91
WR,Rashid Shaheed (40683805),Rashid Shaheed,40683805,WR/FLEX,5200,ARI@SEA 11/09/2025 04:05PM ET,SEA,12.04
RB,Jacory Croskey-Merritt (40684278),Jacory Croskey-Merritt,40684278,RB/FLEX,5200,DET@WAS 11/09/2025 04:25PM ET,WAS,9.26
QB,Trevor Lawrence (40683996),Trevor Lawrence,40683996,QB,5100,JAX@HOU 11/09/2025 01:00PM ET,JAX,17.54
RB,Woody Marks (40684409),Woody Marks,40684409,RB/FLEX,5100,JAX@HOU 11/09/2025 01:00PM ET,HOU,8.95
WR,Khalil Shakir (40684100),Khalil Shakir,40684100,WR/FLEX,5100,BUF@MIA 11/09/2025 01:00PM ET,BUF,12.05
RB,Zach Charbonnet (40684147),Zach Charbonnet,40684147,RB/FLEX,5100,ARI@SEA 11/09/2025 04:05PM ET,SEA,9.39
WR,Terry McLaurin (40683671),Terry McLaurin,40683671,WR/FLEX,5100,DET@WAS 11/09/2025 04:25PM ET,WAS,9.82
TE,Oronde Gadsden II (40684530),Oronde Gadsden II,40684530,TE/FLEX,5100,PIT@LAC 11/09/2025 08:20PM ET,LAC,13.04
QB,C.J. Stroud (40684308),C.J. Stroud,40684308,QB,5000,JAX@HOU 11/09/2025 01:00PM ET,HOU,16.12
RB,Isaiah Davis (40684423),Isaiah Davis,40684423,RB/FLEX,5000,CLE@NYJ 11/09/2025 01:00PM ET,NYJ,4.82
WR,Kayshon Boutte (40684281),Kayshon Boutte,40684281,WR/FLEX,5000,NE@TB 11/09/2025 01:00PM ET,NE,11.01
QB,Mac Jones (40683843),Mac Jones,40683843,QB,5000,LAR@SF 11/09/2025 04:25PM ET,SF,17.20
RB,David Montgomery (40683835),David Montgomery,40683835,RB/FLEX,5000,DET@WAS 11/09/2025 04:25PM ET,DET,12.40
WR,Romeo Doubs (40684032),Romeo Doubs,40684032,WR/FLEX,4900,PHI@GB 11/10/2025 08:15PM ET,GB,13.01
QB,J.J. McCarthy (40684471),J.J. McCarthy,40684471,QB,4900,BAL@MIN 11/09/2025 01:00PM ET,MIN,16.32
RB,Terrell Jennings (40684270),Terrell Jennings,40684270,RB/FLEX,4900,NE@TB 11/09/2025 01:00PM ET,NE,3.68
RB,Sean Tucker (40684377),Sean Tucker,40684377,RB/FLEX,4900,NE@TB 11/09/2025 01:00PM ET,TB,2.92
WR,Jameson Williams (40684218),Jameson Williams,40684218,WR/FLEX,4900,DET@WAS 11/09/2025 04:25PM ET,DET,9.7
RB,Will Shipley (40684472),Will Shipley,40684472,RB/FLEX,4800,PHI@GB 11/10/2025 08:15PM ET,PHI,0.98
RB,Joe Mixon (40683630),Joe Mixon,40683630,RB/FLEX,4800,JAX@HOU 11/09/2025 01:00PM ET,HOU,0
WR,Jakobi Meyers (40684604),Jakobi Meyers,40684604,WR/FLEX,4800,JAX@HOU 11/09/2025 01:00PM ET,JAX,9.74
QB,Tua Tagovailoa (40683844),Tua Tagovailoa,40683844,QB,4800,BUF@MIA 11/09/2025 01:00PM ET,MIA,14.23
RB,Jerome Ford (40684056),Jerome Ford,40684056,RB/FLEX,4800,CLE@NYJ 11/09/2025 01:00PM ET,CLE,4.49
WR,Brandon Aiyuk (40683960),Brandon Aiyuk,40683960,WR/FLEX,4800,LAR@SF 11/09/2025 04:25PM ET,SF,0
TE,Dallas Goedert (40683624),Dallas Goedert,40683624,TE/FLEX,4700,PHI@GB 11/10/2025 08:15PM ET,PHI,14.84
WR,Parker Washington (40684383),Parker Washington,40684383,WR/FLEX,4700,JAX@HOU 11/09/2025 01:00PM ET,JAX,8.45
RB,Bhayshul Tuten (40684540),Bhayshul Tuten,40684540,RB/FLEX,4700,JAX@HOU 11/09/2025 01:00PM ET,JAX,5.81
QB,Tyrod Taylor (40683520),Tyrod Taylor,40683520,QB,4700,CLE@NYJ 11/09/2025 01:00PM ET,NYJ,10.39
RB,Dylan Sampson (40684585),Dylan Sampson,40684585,RB/FLEX,4700,CLE@NYJ 11/09/2025 01:00PM ET,CLE,5.55
RB,Nick Chubb (40683641),Nick Chubb,40683641,RB/FLEX,4600,JAX@HOU 11/09/2025 01:00PM ET,HOU,7.86
QB,Jacoby Brissett (40683550),Jacoby Brissett,40683550,QB,4600,ARI@SEA 11/09/2025 04:05PM ET,ARI,14.1
WR,Tory Horton (40684369),Tory Horton,40684369,WR/FLEX,4600,ARI@SEA 11/09/2025 04:05PM ET,SEA,8.14
WR,Jauan Jennings (40683708),Jauan Jennings,40683708,WR/FLEX,4600,LAR@SF 11/09/2025 04:25PM ET,SF,8.76
RB,Blake Corum (40684397),Blake Corum,40684397,RB/FLEX,4600,LAR@SF 11/09/2025 04:25PM ET,LAR,4.58
WR,Jayden Reed (40684034),Jayden Reed,40684034,WR/FLEX,4500,PHI@GB 11/10/2025 08:15PM ET,GB,6.75
QB,Davis Mills (40683917),Davis Mills,40683917,QB,4500,JAX@HOU 11/09/2025 01:00PM ET,HOU,3.7
RB,Ray Davis (40684162),Ray Davis,40684162,RB/FLEX,4500,BUF@MIA 11/09/2025 01:00PM ET,BUF,1.92
WR,Tez Johnson (40684329),Tez Johnson,40684329,WR/FLEX,4500,NE@TB 11/09/2025 01:00PM ET,TB,7
RB,Emari Demercado (40684007),Emari Demercado,40684007,RB/FLEX,4500,ARI@SEA 11/09/2025 04:05PM ET,ARI,3.73
TE,George Kittle (40683590),George Kittle,40683590,TE/FLEX,4500,LAR@SF 11/09/2025 04:25PM ET,SF,8.42
WR,Kendrick Bourne (40683620),Kendrick Bourne,40683620,WR/FLEX,4500,LAR@SF 11/09/2025 04:25PM ET,SF,10.29
RB,Brian Robinson Jr. (40683849),Brian Robinson Jr.,40683849,RB/FLEX,4500,LAR@SF 11/09/2025 04:25PM ET,SF,3.53
WR,Matthew Golden (40684553),Matthew Golden,40684553,WR/FLEX,4400,PHI@GB 11/10/2025 08:15PM ET,GB,6.71
RB,Devin Neal (40684498),Devin Neal,40684498,RB/FLEX,4400,NO@CAR 11/09/2025 01:00PM ET,NO,1.46
WR,Keon Coleman (40684520),Keon Coleman,40684520,WR/FLEX,4400,BUF@MIA 11/09/2025 01:00PM ET,BUF,8.92
RB,Ollie Gordon II (40684547),Ollie Gordon II,40684547,RB/FLEX,4400,BUF@MIA 11/09/2025 01:00PM ET,MIA,3.69
QB,Dillon Gabriel (40684164),Dillon Gabriel,40684164,QB,4400,CLE@NYJ 11/09/2025 01:00PM ET,CLE,8.18
TE,Sam LaPorta (40684181),Sam LaPorta,40684181,TE/FLEX,4400,DET@WAS 11/09/2025 04:25PM ET,DET,12.08
RB,Jaret Patterson (40683982),Jaret Patterson,40683982,RB/FLEX,4400,PIT@LAC 11/09/2025 08:20PM ET,LAC,3.7
RB,A.J. Dillon (40683920),A.J. Dillon,40683920,RB/FLEX,4300,PHI@GB 11/10/2025 08:15PM ET,PHI,1.47
RB,Emanuel Wilson (40684594),Emanuel Wilson,40684594,RB/FLEX,4300,PHI@GB 11/10/2025 08:15PM ET,GB,4.08
QB,Tyler Shough (40683994),Tyler Shough,40683994,QB,4300,NO@CAR 11/09/2025 01:00PM ET,NO,5.19
WR,Darius Slayton (40683728),Darius Slayton,40683728,WR/FLEX,4300,NYG@CHI 11/09/2025 01:00PM ET,NYG,6.2
RB,Devin Singletary (40683785),Devin Singletary,40683785,RB/FLEX,4300,NYG@CHI 11/09/2025 01:00PM ET,NYG,2.37
TE,Dalton Kincaid (40684111),Dalton Kincaid,40684111,TE/FLEX,4300,BUF@MIA 11/09/2025 01:00PM ET,BUF,14.01
RB,Justice Hill (40683803),Justice Hill,40683803,RB/FLEX,4300,BAL@MIN 11/09/2025 01:00PM ET,BAL,7.11
WR,Luke McCaffrey (40684153),Luke McCaffrey,40684153,WR/FLEX,4300,DET@WAS 11/09/2025 04:25PM ET,WAS,5.7
RB,Kenneth Gainwell (40684102),Kenneth Gainwell,40684102,RB/FLEX,4300,PIT@LAC 11/09/2025 08:20PM ET,PIT,9.74
WR,Christian Watson (40683943),Christian Watson,40683943,WR/FLEX,4200,PHI@GB 11/10/2025 08:15PM ET,GB,10.15
WR,Malik Washington (40684209),Malik Washington,40684209,WR/FLEX,4200,BUF@MIA 11/09/2025 01:00PM ET,MIA,7.19
RB,Zavier Scott (40683941),Zavier Scott,40683941,RB/FLEX,4200,BAL@MIN 11/09/2025 01:00PM ET,MIN,4.17
TE,Harold Fannin Jr. (40684575),Harold Fannin Jr.,40684575,TE/FLEX,4200,CLE@NYJ 11/09/2025 01:00PM ET,CLE,10.72
WR,Sterling Shepard (40683565),Sterling Shepard,40683565,WR/FLEX,4200,NE@TB 11/09/2025 01:00PM ET,TB,7.45
RB,Chris Rodriguez Jr. (40683999),Chris Rodriguez Jr.,40683999,RB/FLEX,4200,DET@WAS 11/09/2025 04:25PM ET,WAS,4.34
WR,Calvin Austin III (40683935),Calvin Austin III,40683935,WR/FLEX,4200,PIT@LAC 11/09/2025 08:20PM ET,PIT,8.88
RB,Roschon Johnson (40684137),Roschon Johnson,40684137,RB/FLEX,4100,NYG@CHI 11/09/2025 01:00PM ET,CHI,0.34
TE,Colston Loveland (40684549),Colston Loveland,40684549,TE/FLEX,4100,NYG@CHI 11/09/2025 01:00PM ET,CHI,7.91
WR,Christian Kirk (40683698),Christian Kirk,40683698,WR/FLEX,4100,JAX@HOU 11/09/2025 01:00PM ET,HOU,6.88
WR,Cooper Kupp (40683576),Cooper Kupp,40683576,WR/FLEX,4100,ARI@SEA 11/09/2025 04:05PM ET,SEA,8.33
RB,Jeremy McNichols (40683676),Jeremy McNichols,40683676,RB/FLEX,4100,DET@WAS 11/09/2025 04:25PM ET,WAS,5.02
QB,Malik Willis (40683861),Malik Willis,40683861,QB,4000,PHI@GB 11/10/2025 08:15PM ET,GB,0
RB,Pierre Strong Jr. (40683884),Pierre Strong Jr.,40683884,RB/FLEX,4000,PHI@GB 11/10/2025 08:15PM ET,GB,0
QB,Clayton Tune (40683986),Clayton Tune,40683986,QB,4000,PHI@GB 11/10/2025 08:15PM ET,GB,0
QB,Tanner McKee (40684038),Tanner McKee,40684038,QB,4000,PHI@GB 11/10/2025 08:15PM ET,PHI,-0.2
RB,Chris Brooks (40684066),Chris Brooks,40684066,RB/FLEX,4000,PHI@GB 11/10/2025 08:15PM ET,GB,1.58
RB,Ben VanSumeren (40684088),Ben VanSumeren,40684088,RB/FLEX,4000,PHI@GB 11/10/2025 08:15PM ET,PHI,0
QB,Sam Howell (40684176),Sam Howell,40684176,QB,4000,PHI@GB 11/10/2025 08:15PM ET,PHI,0
RB,MarShawn Lloyd (40684284),MarShawn Lloyd,40684284,RB/FLEX,4000,PHI@GB 11/10/2025 08:15PM ET,GB,0
RB,Tank Bigsby (40684331),Tank Bigsby,40684331,RB/FLEX,4000,PHI@GB 11/10/2025 08:15PM ET,PHI,2.08
QB,Kyle McCord (40684482),Kyle McCord,40684482,QB,4000,PHI@GB 11/10/2025 08:15PM ET,PHI,0
QB,Andy Dalton (40683517),Andy Dalton,40683517,QB,4000,NO@CAR 11/09/2025 01:00PM ET,CAR,3.13
QB,Mike White (40683601),Mike White,40683601,QB,4000,NO@CAR 11/09/2025 01:00PM ET,CAR,0
QB,Hendon Hooker (40683870),Hendon Hooker,40683870,QB,4000,NO@CAR 11/09/2025 01:00PM ET,CAR,0
QB,Jake Haener (40683877),Jake Haener,40683877,QB,4000,NO@CAR 11/09/2025 01:00PM ET,NO,0
RB,Evan Hull (40684211),Evan Hull,40684211,RB/FLEX,4000,NO@CAR 11/09/2025 01:00PM ET,NO,0
QB,Spencer Rattler (40684215),Spencer Rattler,40684215,QB,4000,NO@CAR 11/09/2025 01:00PM ET,NO,13.27
RB,Kendre Miller (40684299),Kendre Miller,40684299,RB/FLEX,4000,NO@CAR 11/09/2025 01:00PM ET,NO,4.76
RB,Anthony Tyus III (40684478),Anthony Tyus III,40684478,RB/FLEX,4000,NO@CAR 11/09/2025 01:00PM ET,CAR,0
RB,Audric Estime (40684516),Audric Estime,40684516,RB/FLEX,4000,NO@CAR 11/09/2025 01:00PM ET,NO,0
RB,Jonathon Brooks (40684534),Jonathon Brooks,40684534,RB/FLEX,4000,NO@CAR 11/09/2025 01:00PM ET,CAR,0
RB,Trevor Etienne (40684577),Trevor Etienne,40684577,RB/FLEX,4000,NO@CAR 11/09/2025 01:00PM ET,CAR,1.23
QB,Case Keenum (40683519),Case Keenum,40683519,QB,4000,NYG@CHI 11/09/2025 01:00PM ET,CHI,0
QB,Russell Wilson (40683521),Russell Wilson,40683521,QB,4000,NYG@CHI 11/09/2025 01:00PM ET,NYG,10.57
QB,Jameis Winston (40683567),Jameis Winston,40683567,QB,4000,NYG@CHI 11/09/2025 01:00PM ET,NYG,0
RB,Brittain Brown (40683799),Brittain Brown,40683799,RB/FLEX,4000,NYG@CHI 11/09/2025 01:00PM ET,CHI,9.7
RB,Travis Homer (40683801),Travis Homer,40683801,RB/FLEX,4000,NYG@CHI 11/09/2025 01:00PM ET,CHI,0
RB,Dante Miller (40684017),Dante Miller,40684017,RB/FLEX,4000,NYG@CHI 11/09/2025 01:00PM ET,NYG,0
RB,Eric Gray (40684126),Eric Gray,40684126,RB/FLEX,4000,NYG@CHI 11/09/2025 01:00PM ET,NYG,0
RB,Deion Hankins (40684266),Deion Hankins,40684266,RB/FLEX,4000,NYG@CHI 11/09/2025 01:00PM ET,CHI,0
RB,Cam Skattebo (40684430),Cam Skattebo,40684430,RB/FLEX,4000,NYG@CHI 11/09/2025 01:00PM ET,NYG,16.09
QB,Tyson Bagent (40684593),Tyson Bagent,40684593,QB,4000,NYG@CHI 11/09/2025 01:00PM ET,CHI,1.29
RB,Dare Ogunbowale (40683580),Dare Ogunbowale,40683580,RB/FLEX,4000,JAX@HOU 11/09/2025 01:00PM ET,HOU,0.94
QB,Nick Mullens (40683613),Nick Mullens,40683613,QB,4000,JAX@HOU 11/09/2025 01:00PM ET,JAX,0
RB,Dameon Pierce (40683984),Dameon Pierce,40683984,RB/FLEX,4000,JAX@HOU 11/09/2025 01:00PM ET,HOU,0.87
QB,Carter Bradley (40684055),Carter Bradley,40684055,QB,4000,JAX@HOU 11/09/2025 01:00PM ET,JAX,0
RB,British Brooks (40684074),British Brooks,40684074,RB/FLEX,4000,JAX@HOU 11/09/2025 01:00PM ET,HOU,0.25
RB,Cody Schrader (40684115),Cody Schrader,40684115,RB/FLEX,4000,JAX@HOU 11/09/2025 01:00PM ET,JAX,0
QB,Graham Mertz (40684161),Graham Mertz,40684161,QB,4000,JAX@HOU 11/09/2025 01:00PM ET,HOU,0
RB,Ja'Quinden Jackson (40684375),Ja'Quinden Jackson,40684375,RB/FLEX,4000,JAX@HOU 11/09/2025 01:00PM ET,JAX,0
RB,LeQuint Allen Jr. (40684551),LeQuint Allen Jr.,40684551,RB/FLEX,4000,JAX@HOU 11/09/2025 01:00PM ET,JAX,1.59
QB,Mitchell Trubisky (40683585),Mitchell Trubisky,40683585,QB,4000,BUF@MIA 11/09/2025 01:00PM ET,BUF,0.93
RB,Jeff Wilson Jr. (40683663),Jeff Wilson Jr.,40683663,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,0
RB,Ty Johnson (40683718),Ty Johnson,40683718,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,BUF,2.54
RB,Alec Ingold (40683726),Alec Ingold,40683726,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,0.99
RB,JaMycal Hasty (40683759),JaMycal Hasty,40683759,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,0
QB,Shane Buechele (40683770),Shane Buechele,40683770,QB,4000,BUF@MIA 11/09/2025 01:00PM ET,BUF,0
RB,Reggie Gilliam (40683781),Reggie Gilliam,40683781,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,BUF,0
RB,Alexander Mattison (40683823),Alexander Mattison,40683823,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,0
QB,Zach Wilson (40683975),Zach Wilson,40683975,QB,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,0.79
RB,Frank Gore Jr. (40684417),Frank Gore Jr.,40684417,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,BUF,0
RB,Jaylen Wright (40684458),Jaylen Wright,40684458,RB/FLEX,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,1.9
QB,Quinn Ewers (40684544),Quinn Ewers,40684544,QB,4000,BUF@MIA 11/09/2025 01:00PM ET,MIA,2.12
QB,Carson Wentz (40683560),Carson Wentz,40683560,QB,4000,BAL@MIN 11/09/2025 01:00PM ET,MIN,16.27
RB,Patrick Ricard (40683561),Patrick Ricard,40683561,RB/FLEX,4000,BAL@MIN 11/09/2025 01:00PM ET,BAL,0
QB,Cooper Rush (40683573),Cooper Rush,40683573,QB,4000,BAL@MIN 11/09/2025 01:00PM ET,BAL,1.68
