Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Travis Etienne Jr. (41144746),Travis Etienne Jr.,41144746,RB/FLEX,6500,NYJ@JAX 12/14/2025 01:00PM ET,JAX,15.06
QB,Patrick Mahomes (41144502),Patrick Mahomes,41144502,QB,6500,LAC@KC 12/14/2025 01:00PM ET,KC,22.20
QB,Lamar Jackson (41144540),Lamar Jackson,41144540,QB,6400,BAL@CIN 12/14/2025 01:00PM ET,BAL,18.31
WR,Ladd McConkey (41145337),Ladd McConkey,41145337,WR/FLEX,6400,LAC@KC 12/14/2025 01:00PM ET,LAC,12.65
RB,Javonte Williams (41144870),Javonte Williams,41144870,RB/FLEX,6400,MIN@DAL 12/14/2025 08:20PM ET,DAL,16.77
RB,Quinshon Judkins (41145616),Quinshon Judkins,41145616,RB/FLEX,6300,CLE@CHI 12/14/2025 01:00PM ET,CLE,13.17
WR,Zay Flowers (41145199),Zay Flowers,41145199,WR/FLEX,6300,BAL@CIN 12/14/2025 01:00PM ET,BAL,13.19
QB,Justin Herbert (41144602),Justin Herbert,41144602,QB,6300,LAC@KC 12/14/2025 01:00PM ET,LAC,19.47
WR,Justin Jefferson (41144840),Justin Jefferson,41144840,WR/FLEX,6300,MIN@DAL 12/14/2025 08:20PM ET,MIN,12.57
RB,Breece Hall (41145077),Breece Hall,41145077,RB/FLEX,6200,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,14.14
WR,Chris Olave (41144947),Chris Olave,41144947,WR/FLEX,6200,CAR@NO 12/14/2025 04:25PM ET,NO,14.52
QB,Brock Purdy (41144930),Brock Purdy,41144930,QB,6200,TEN@SF 12/14/2025 04:25PM ET,SF,17.84
RB,TreVeyon Henderson (41145519),TreVeyon Henderson,41145519,RB/FLEX,6100,BUF@NE 12/14/2025 01:00PM ET,NE,11.72
QB,Jared Goff (41144372),Jared Goff,41144372,QB,6100,DET@LAR 12/14/2025 04:25PM ET,DET,18.75
WR,Jameson Williams (41145181),Jameson Williams,41145181,WR/FLEX,6100,DET@LAR 12/14/2025 04:25PM ET,DET,13.18
WR,Stefon Diggs (41144357),Stefon Diggs,41144357,WR/FLEX,6000,BUF@NE 12/14/2025 01:00PM ET,NE,12.42
QB,Jayden Daniels (41145060),Jayden Daniels,41145060,QB,6000,WAS@NYG 12/14/2025 01:00PM ET,WAS,17.04
RB,RJ Harvey (41145156),RJ Harvey,41145156,RB/FLEX,6000,GB@DEN 12/14/2025 04:25PM ET,DEN,11.62
WR,Tetairoa McMillan (41145604),Tetairoa McMillan,41145604,WR/FLEX,6000,CAR@NO 12/14/2025 04:25PM ET,CAR,13.97
RB,Jaylen Warren (41145189),Jaylen Warren,41145189,RB/FLEX,6000,MIA@PIT 12/15/2025 08:15PM ET,PIT,13.49
RB,Omarion Hampton (41145632),Omarion Hampton,41145632,RB/FLEX,5900,LAC@KC 12/14/2025 01:00PM ET,LAC,15.78
WR,Wan'Dale Robinson (41145107),Wan'Dale Robinson,41145107,WR/FLEX,5900,WAS@NYG 12/14/2025 01:00PM ET,NYG,13.85
TE,Brock Bowers (41145456),Brock Bowers,41145456,TE/FLEX,5900,LV@PHI 12/14/2025 01:00PM ET,LV,15.91
QB,Bo Nix (41145074),Bo Nix,41145074,QB,5900,GB@DEN 12/14/2025 04:25PM ET,DEN,18.97
WR,Rome Odunze (41145261),Rome Odunze,41145261,WR/FLEX,5800,CLE@CHI 12/14/2025 01:00PM ET,CHI,12.68
WR,DeVonta Smith (41144790),DeVonta Smith,41144790,WR/FLEX,5800,LV@PHI 12/14/2025 01:00PM ET,PHI,13.22
RB,Ashton Jeanty (41145600),Ashton Jeanty,41145600,RB/FLEX,5800,LV@PHI 12/14/2025 01:00PM ET,LV,14.42
QB,Sam Darnold (41144550),Sam Darnold,41144550,QB,5800,IND@SEA 12/14/2025 04:25PM ET,SEA,16.28
RB,D'Andre Swift (41144843),D'Andre Swift,41144843,RB/FLEX,5700,CLE@CHI 12/14/2025 01:00PM ET,CHI,15.02
QB,Trevor Lawrence (41144903),Trevor Lawrence,41144903,QB,5700,NYJ@JAX 12/14/2025 01:00PM ET,JAX,17.72
WR,Brian Thomas Jr. (41145466),Brian Thomas Jr.,41145466,WR/FLEX,5700,NYJ@JAX 12/14/2025 01:00PM ET,JAX,10.21
RB,Kimani Vidal (41145304),Kimani Vidal,41145304,RB/FLEX,5700,LAC@KC 12/14/2025 01:00PM ET,LAC,11.8
WR,DK Metcalf (41144688),DK Metcalf,41144688,WR/FLEX,5700,MIA@PIT 12/15/2025 08:15PM ET,PIT,13.12
RB,Woody Marks (41145410),Woody Marks,41145410,RB/FLEX,5600,ARI@HOU 12/14/2025 01:00PM ET,HOU,9.62
WR,Marvin Harrison Jr. (41145517),Marvin Harrison Jr.,41145517,WR/FLEX,5600,ARI@HOU 12/14/2025 01:00PM ET,ARI,12.54
WR,Jakobi Meyers (41144553),Jakobi Meyers,41144553,WR/FLEX,5600,NYJ@JAX 12/14/2025 01:00PM ET,JAX,11.48
QB,Jaxson Dart (41145476),Jaxson Dart,41145476,QB,5600,WAS@NYG 12/14/2025 01:00PM ET,NYG,17.89
RB,Kenneth Walker III (41145095),Kenneth Walker III,41145095,RB/FLEX,5600,IND@SEA 12/14/2025 04:25PM ET,SEA,10.89
QB,Jacoby Brissett (41144336),Jacoby Brissett,41144336,QB,5500,ARI@HOU 12/14/2025 01:00PM ET,ARI,18.42
RB,Tyrone Tracy Jr. (41144888),Tyrone Tracy Jr.,41144888,RB/FLEX,5500,WAS@NYG 12/14/2025 01:00PM ET,NYG,8.34
WR,Courtland Sutton (41144500),Courtland Sutton,41144500,WR/FLEX,5500,GB@DEN 12/14/2025 04:25PM ET,DEN,12.95
WR,Christian Watson (41144832),Christian Watson,41144832,WR/FLEX,5500,GB@DEN 12/14/2025 04:25PM ET,GB,14.36
RB,Alvin Kamara (41144413),Alvin Kamara,41144413,RB/FLEX,5500,CAR@NO 12/14/2025 04:25PM ET,NO,9.34
RB,Trey Benson (41145425),Trey Benson,41145425,RB/FLEX,5400,ARI@HOU 12/14/2025 01:00PM ET,ARI,8.85
RB,Kareem Hunt (41144402),Kareem Hunt,41144402,RB/FLEX,5400,LAC@KC 12/14/2025 01:00PM ET,KC,10.45
WR,Terry McLaurin (41144477),Terry McLaurin,41144477,WR/FLEX,5400,WAS@NYG 12/14/2025 01:00PM ET,WAS,11.5
QB,Jordan Love (41144618),Jordan Love,41144618,QB,5400,GB@DEN 12/14/2025 04:25PM ET,GB,17.65
TE,George Kittle (41144378),George Kittle,41144378,TE/FLEX,5400,TEN@SF 12/14/2025 04:25PM ET,SF,13.29
QB,Caleb Williams (41145485),Caleb Williams,41145485,QB,5300,CLE@CHI 12/14/2025 01:00PM ET,CHI,18.89
WR,Khalil Shakir (41145039),Khalil Shakir,41145039,WR/FLEX,5300,BUF@NE 12/14/2025 01:00PM ET,BUF,10.92
WR,Deebo Samuel Sr. (41144465),Deebo Samuel Sr.,41144465,WR/FLEX,5300,WAS@NYG 12/14/2025 01:00PM ET,WAS,13.25
RB,Devin Neal (41145529),Devin Neal,41145529,RB/FLEX,5300,CAR@NO 12/14/2025 04:25PM ET,NO,5.53
RB,Jordan Mason (41144917),Jordan Mason,41144917,RB/FLEX,5300,MIN@DAL 12/14/2025 08:20PM ET,MIN,9.12
RB,Kyle Monangai (41145427),Kyle Monangai,41145427,RB/FLEX,5200,CLE@CHI 12/14/2025 01:00PM ET,CHI,9.5
QB,C.J. Stroud (41145277),C.J. Stroud,41145277,QB,5200,ARI@HOU 12/14/2025 01:00PM ET,HOU,15.16
WR,Troy Franklin (41145472),Troy Franklin,41145472,WR/FLEX,5200,GB@DEN 12/14/2025 04:25PM ET,DEN,10.85
WR,Jauan Jennings (41144528),Jauan Jennings,41144528,WR/FLEX,5200,TEN@SF 12/14/2025 04:25PM ET,SF,10.71
RB,Tony Pollard (41144557),Tony Pollard,41144557,RB/FLEX,5200,TEN@SF 12/14/2025 04:25PM ET,TEN,10.95
RB,Rhamondre Stevenson (41145176),Rhamondre Stevenson,41145176,RB/FLEX,5100,BUF@NE 12/14/2025 01:00PM ET,NE,9.08
QB,Bryce Young (41145247),Bryce Young,41145247,QB,5100,CAR@NO 12/14/2025 04:25PM ET,CAR,14.88
WR,Michael Pittman Jr. (41144611),Michael Pittman Jr.,41144611,WR/FLEX,5100,IND@SEA 12/14/2025 04:25PM ET,IND,14.3
RB,Zach Charbonnet (41145097),Zach Charbonnet,41145097,RB/FLEX,5100,IND@SEA 12/14/2025 04:25PM ET,SEA,9.67
WR,Ricky Pearsall (41145061),Ricky Pearsall,41145061,WR/FLEX,5100,TEN@SF 12/14/2025 04:25PM ET,SF,9.36
RB,Aaron Jones Sr. (41144387),Aaron Jones Sr.,41144387,RB/FLEX,5100,MIN@DAL 12/14/2025 08:20PM ET,MIN,9.29
QB,Aaron Rodgers (41144282),Aaron Rodgers,41144282,QB,5100,MIA@PIT 12/15/2025 08:15PM ET,PIT,14.79
WR,DJ Moore (41144543),DJ Moore,41144543,WR/FLEX,5000,CLE@CHI 12/14/2025 01:00PM ET,CHI,9.43
WR,Kayshon Boutte (41145250),Kayshon Boutte,41145250,WR/FLEX,5000,BUF@NE 12/14/2025 01:00PM ET,NE,10.56
QB,Marcus Mariota (41144337),Marcus Mariota,41144337,QB,5000,WAS@NYG 12/14/2025 01:00PM ET,WAS,12.90
RB,Devin Singletary (41144628),Devin Singletary,41144628,RB/FLEX,5000,WAS@NYG 12/14/2025 01:00PM ET,NYG,5.63
RB,David Montgomery (41144694),David Montgomery,41144694,RB/FLEX,5000,DET@LAR 12/14/2025 04:25PM ET,DET,11.37
QB,Tua Tagovailoa (41144704),Tua Tagovailoa,41144704,QB,5000,MIA@PIT 12/15/2025 08:15PM ET,MIA,12.50
RB,Kenneth Gainwell (41145041),Kenneth Gainwell,41145041,RB/FLEX,5000,MIA@PIT 12/15/2025 08:15PM ET,PIT,11.59
RB,Zonovan Knight (41145089),Zonovan Knight,41145089,RB/FLEX,4900,ARI@HOU 12/14/2025 01:00PM ET,ARI,8.56
TE,Travis Kelce (41144294),Travis Kelce,41144294,TE/FLEX,4900,LAC@KC 12/14/2025 01:00PM ET,KC,12.68
WR,Quentin Johnston (41145268),Quentin Johnston,41145268,WR/FLEX,4900,LAC@KC 12/14/2025 01:00PM ET,LAC,11.42
RB,Chris Rodriguez Jr. (41144909),Chris Rodriguez Jr.,41144909,RB/FLEX,4900,WAS@NYG 12/14/2025 01:00PM ET,WAS,5.71
QB,Tyler Shough (41144899),Tyler Shough,41144899,QB,4900,CAR@NO 12/14/2025 04:25PM ET,NO,12.30
WR,Alec Pierce (41144855),Alec Pierce,41144855,WR/FLEX,4900,IND@SEA 12/14/2025 04:25PM ET,IND,11.81
QB,Philip Rivers (41150970),Philip Rivers,41150970,QB,4900,IND@SEA 12/14/2025 04:25PM ET,IND,0
QB,J.J. McCarthy (41145503),J.J. McCarthy,41145503,QB,4900,MIN@DAL 12/14/2025 08:20PM ET,MIN,13.80
RB,Jaylen Wright (41145488),Jaylen Wright,41145488,RB/FLEX,4900,MIA@PIT 12/15/2025 08:15PM ET,MIA,4.53
WR,Luther Burden III (41145588),Luther Burden III,41145588,WR/FLEX,4800,CLE@CHI 12/14/2025 01:00PM ET,CHI,6.77
RB,Joe Mixon (41144430),Joe Mixon,41144430,RB/FLEX,4800,ARI@HOU 12/14/2025 01:00PM ET,HOU,0
QB,Tyrod Taylor (41144292),Tyrod Taylor,41144292,QB,4800,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,10.91
QB,Justin Fields (41144900),Justin Fields,41144900,QB,4800,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,16.30
WR,Keenan Allen (41144311),Keenan Allen,41144311,WR/FLEX,4800,LAC@KC 12/14/2025 01:00PM ET,LAC,11.88
RB,Blake Corum (41145396),Blake Corum,41145396,RB/FLEX,4800,DET@LAR 12/14/2025 04:25PM ET,LAR,6.87
WR,Jordan Addison (41145290),Jordan Addison,41145290,WR/FLEX,4800,MIN@DAL 12/14/2025 08:20PM ET,MIN,11.36
QB,Shedeur Sanders (41145437),Shedeur Sanders,41145437,QB,4700,CLE@CHI 12/14/2025 01:00PM ET,CLE,15.44
WR,Parker Washington (41145382),Parker Washington,41145382,WR/FLEX,4700,NYJ@JAX 12/14/2025 01:00PM ET,JAX,9.27
RB,Isiah Pacheco (41144853),Isiah Pacheco,41144853,RB/FLEX,4700,LAC@KC 12/14/2025 01:00PM ET,KC,6.85
WR,Romeo Doubs (41144951),Romeo Doubs,41144951,WR/FLEX,4700,GB@DEN 12/14/2025 04:25PM ET,GB,10.09
TE,Tyler Warren (41145384),Tyler Warren,41145384,TE/FLEX,4700,IND@SEA 12/14/2025 04:25PM ET,IND,12.36
RB,Tyjae Spears (41145140),Tyjae Spears,41145140,RB/FLEX,4700,TEN@SF 12/14/2025 04:25PM ET,TEN,8.2
RB,Nick Chubb (41144441),Nick Chubb,41144441,RB/FLEX,4600,ARI@HOU 12/14/2025 01:00PM ET,HOU,6.38
RB,Tank Bigsby (41145307),Tank Bigsby,41145307,RB/FLEX,4600,LV@PHI 12/14/2025 01:00PM ET,PHI,1.68
RB,Chuba Hubbard (41144806),Chuba Hubbard,41144806,RB/FLEX,4600,CAR@NO 12/14/2025 04:25PM ET,CAR,9.97
WR,Rashid Shaheed (41144656),Rashid Shaheed,41144656,WR/FLEX,4600,IND@SEA 12/14/2025 04:25PM ET,SEA,9.74
WR,Brandon Aiyuk (41144857),Brandon Aiyuk,41144857,WR/FLEX,4600,TEN@SF 12/14/2025 04:25PM ET,SF,0
QB,Cam Ward (41145373),Cam Ward,41145373,QB,4600,TEN@SF 12/14/2025 04:25PM ET,TEN,10.80
TE,Jake Ferguson (41144818),Jake Ferguson,41144818,TE/FLEX,4600,MIN@DAL 12/14/2025 08:20PM ET,DAL,13.27
RB,Bhayshul Tuten (41145583),Bhayshul Tuten,41145583,RB/FLEX,4500,NYJ@JAX 12/14/2025 01:00PM ET,JAX,5.54
WR,Xavier Worthy (41145579),Xavier Worthy,41145579,WR/FLEX,4500,LAC@KC 12/14/2025 01:00PM ET,KC,8.93
RB,Ty Johnson (41144541),Ty Johnson,41144541,RB/FLEX,4500,BUF@NE 12/14/2025 01:00PM ET,BUF,4.58
TE,Dalton Kincaid (41145054),Dalton Kincaid,41145054,TE/FLEX,4500,BUF@NE 12/14/2025 01:00PM ET,BUF,13.1
QB,Geno Smith (41144304),Geno Smith,41144304,QB,4500,LV@PHI 12/14/2025 01:00PM ET,LV,13.13
QB,Kenny Pickett (41144743),Kenny Pickett,41144743,QB,4500,LV@PHI 12/14/2025 01:00PM ET,LV,2.6
WR,Jayden Reed (41144957),Jayden Reed,41144957,WR/FLEX,4500,GB@DEN 12/14/2025 04:25PM ET,GB,7.6
RB,Brian Robinson Jr. (41144709),Brian Robinson Jr.,41144709,RB/FLEX,4500,TEN@SF 12/14/2025 04:25PM ET,SF,4.13
WR,Jerry Jeudy (41144701),Jerry Jeudy,41144701,WR/FLEX,4400,CLE@CHI 12/14/2025 01:00PM ET,CLE,7.59
RB,Emari Demercado (41144922),Emari Demercado,41144922,RB/FLEX,4400,ARI@HOU 12/14/2025 01:00PM ET,ARI,4.83
WR,Adonai Mitchell (41145452),Adonai Mitchell,41145452,WR/FLEX,4400,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,5.17
TE,Hunter Henry (41144396),Hunter Henry,41144396,TE/FLEX,4400,BUF@NE 12/14/2025 01:00PM ET,NE,10.69
WR,Darius Slayton (41144559),Darius Slayton,41144559,WR/FLEX,4400,WAS@NYG 12/14/2025 01:00PM ET,NYG,7.37
RB,Jacory Croskey-Merritt (41145243),Jacory Croskey-Merritt,41145243,RB/FLEX,4400,WAS@NYG 12/14/2025 01:00PM ET,WAS,7.37
RB,Emanuel Wilson (41145649),Emanuel Wilson,41145649,RB/FLEX,4400,GB@DEN 12/14/2025 04:25PM ET,GB,6.14
QB,Anthony Richardson Sr. (41145306),Anthony Richardson Sr.,41145306,QB,4400,IND@SEA 12/14/2025 04:25PM ET,IND,1.08
QB,Riley Leonard (41145528),Riley Leonard,41145528,QB,4400,IND@SEA 12/14/2025 04:25PM ET,IND,5.7
RB,Ollie Gordon II (41145590),Ollie Gordon II,41145590,RB/FLEX,4400,MIA@PIT 12/15/2025 08:15PM ET,MIA,4.01
RB,Dylan Sampson (41145636),Dylan Sampson,41145636,RB/FLEX,4300,CLE@CHI 12/14/2025 01:00PM ET,CLE,5.88
RB,Keaton Mitchell (41145349),Keaton Mitchell,41145349,RB/FLEX,4300,BAL@CIN 12/14/2025 01:00PM ET,BAL,4.61
WR,John Metchie III (41145058),John Metchie III,41145058,WR/FLEX,4300,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,4.29
QB,Brady Cook (41145252),Brady Cook,41145252,QB,4300,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,4.52
QB,Trey Lance (41145043),Trey Lance,41145043,QB,4300,LAC@KC 12/14/2025 01:00PM ET,LAC,1.73
TE,Oronde Gadsden II (41145571),Oronde Gadsden II,41145571,TE/FLEX,4300,LAC@KC 12/14/2025 01:00PM ET,LAC,9.74
RB,Raheem Mostert (41144332),Raheem Mostert,41144332,RB/FLEX,4300,LV@PHI 12/14/2025 01:00PM ET,LV,2.63
WR,Chimere Dike (41145313),Chimere Dike,41145313,WR/FLEX,4300,TEN@SF 12/14/2025 04:25PM ET,TEN,7.17
RB,Samaje Perine (41144432),Samaje Perine,41144432,RB/FLEX,4200,BAL@CIN 12/14/2025 01:00PM ET,CIN,4.18
RB,Michael Carter (41144729),Michael Carter,41144729,RB/FLEX,4200,ARI@HOU 12/14/2025 01:00PM ET,ARI,7.32
WR,Jayden Higgins (41145438),Jayden Higgins,41145438,WR/FLEX,4200,ARI@HOU 12/14/2025 01:00PM ET,HOU,7.56
TE,Brenton Strange (41145111),Brenton Strange,41145111,TE/FLEX,4200,NYJ@JAX 12/14/2025 01:00PM ET,JAX,9.24
RB,Jaret Patterson (41144881),Jaret Patterson,41144881,RB/FLEX,4200,LAC@KC 12/14/2025 01:00PM ET,LAC,4.72
WR,Tre Tucker (41145114),Tre Tucker,41145114,WR/FLEX,4200,LV@PHI 12/14/2025 01:00PM ET,LV,10.77
WR,Devaughn Vele (41145103),Devaughn Vele,41145103,WR/FLEX,4200,CAR@NO 12/14/2025 04:25PM ET,NO,4.53
WR,Andrei Iosivas (41144978),Andrei Iosivas,41144978,WR/FLEX,4100,BAL@CIN 12/14/2025 01:00PM ET,CIN,5.82
TE,Dalton Schultz (41144453),Dalton Schultz,41144453,TE/FLEX,4100,ARI@HOU 12/14/2025 01:00PM ET,HOU,9.65
RB,Jeremy McNichols (41144484),Jeremy McNichols,41144484,RB/FLEX,4100,WAS@NYG 12/14/2025 01:00PM ET,WAS,4.63
RB,Will Shipley (41145504),Will Shipley,41145504,RB/FLEX,4100,LV@PHI 12/14/2025 01:00PM ET,PHI,1.34
WR,Cooper Kupp (41144362),Cooper Kupp,41144362,WR/FLEX,4100,IND@SEA 12/14/2025 04:25PM ET,SEA,7.86
WR,Josh Downs (41145309),Josh Downs,41145309,WR/FLEX,4100,IND@SEA 12/14/2025 04:25PM ET,IND,8.36
RB,Trayveon Williams (41144603),Trayveon Williams,41144603,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0.3
QB,Adrian Martinez (41144865),Adrian Martinez,41144865,QB,4000,NYJ@JAX 12/14/2025 01:00PM ET,NYJ,-0.1
QB,Case Keenum (41144291),Case Keenum,41144291,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0
QB,Deshaun Watson (41144450),Deshaun Watson,41144450,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0
RB,Brittain Brown (41144650),Brittain Brown,41144650,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,4.85
RB,Travis Homer (41144652),Travis Homer,41144652,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,-0.03
QB,Bailey Zappe (41144777),Bailey Zappe,41144777,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0
RB,Jerome Ford (41144985),Jerome Ford,41144985,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,3.35
RB,Roschon Johnson (41145081),Roschon Johnson,41145081,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0.24
QB,Dillon Gabriel (41145118),Dillon Gabriel,41145118,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,8.01
RB,Deion Hankins (41145231),Deion Hankins,41145231,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0
RB,Ahmani Marshall (41145294),Ahmani Marshall,41145294,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,0
RB,Raheim Sanders (41145450),Raheim Sanders,41145450,RB/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,3.15
TE,Harold Fannin Jr. (41145624),Harold Fannin Jr.,41145624,TE/FLEX,4000,CLE@CHI 12/14/2025 01:00PM ET,CLE,11.38
QB,Tyson Bagent (41145646),Tyson Bagent,41145646,QB,4000,CLE@CHI 12/14/2025 01:00PM ET,CHI,0.86
QB,Joe Flacco (41144285),Joe Flacco,41144285,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,16.41
RB,Patrick Ricard (41144347),Patrick Ricard,41144347,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0.04
QB,Cooper Rush (41144359),Cooper Rush,41144359,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,1.68
QB,Jake Browning (41144517),Jake Browning,41144517,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,11.35
RB,Jonathan Ward (41144619),Jonathan Ward,41144619,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0
QB,Tyler Huntley (41144621),Tyler Huntley,41144621,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,11.68
RB,Justice Hill (41144654),Justice Hill,41144654,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,6.52
QB,Sean Clifford (41144827),Sean Clifford,41144827,QB,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0
RB,Gary Brightwell (41144834),Gary Brightwell,41144834,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0
RB,Kendall Milton (41145248),Kendall Milton,41145248,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0.2
RB,Tahj Brooks (41145376),Tahj Brooks,41145376,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,CIN,0.23
RB,Rasheen Ali (41145386),Rasheen Ali,41145386,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0.73
RB,Lucas Scott (41145573),Lucas Scott,41145573,RB/FLEX,4000,BAL@CIN 12/14/2025 01:00PM ET,BAL,0
QB,Jeff Driskel (41144320),Jeff Driskel,41144320,QB,4000,ARI@HOU 12/14/2025 01:00PM ET,ARI,0
RB,Dare Ogunbowale (41144366),Dare Ogunbowale,41144366,RB/FLEX,4000,ARI@HOU 12/14/2025 01:00PM ET,HOU,1.22
